#Time(ms)	 Roll 	 Pitch 	 Yaw 	 xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
8800	 -8.37	 -0.84	 0.01	 -2.84	 -0.14	 0.68	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
8900	 -8.35	 -0.83	 0.00	 -3.82	 -0.14	 0.25	 1	 0	 1	 hover	 1500	 1503	 1500	 1005	 0.00	 0.00	 0.00
9000	 -8.35	 -0.83	 0.00	 -3.82	 -0.14	 0.65	 0	 0	 1	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9100	 -8.20	 -0.86	 -0.01	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9200	 -8.22	 -0.86	 -0.01	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9300	 -8.22	 -0.86	 -0.01	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9400	 -9.77	 -1.03	 -0.05	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9500	 -9.80	 -1.01	 -0.04	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9600	 -9.80	 -1.01	 -0.04	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9700	 -10.86	 -0.90	 -0.08	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9800	 -10.93	 -0.91	 -0.09	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
9900	 -10.93	 -0.91	 -0.09	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
10000	 -10.93	 -1.08	 -0.17	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
10100	 -10.82	 -1.04	 -0.16	 -3.82	 -0.14	 0.65	 0	 0	 0	 hover	 1500	 1500	 1500	 1009	 0.00	 0.00	 0.00
