#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
8400	 135.24 	1 	136.23 	0.99 	0 	-3 
8500	 137.29 	1 	136.55 	0.74 	0 	-3 
8600	 137.02 	1 	136.69 	0.33 	0 	-3 
8700	 135.86 	1 	136.44 	0.58 	0 	-3 
8800	 135.24 	1 	136.08 	0.84 	0 	-3 
8900	 137.02 	1 	136.36 	0.66 	0 	-3 
9000	 135.95 	1 	136.24 	0.29 	0 	-3 
9100	 135.24 	1 	135.94 	0.70 	0 	-3 
9200	 136.48 	1 	136.10 	0.38 	0 	-3 
9300	 135.77 	1 	136.00 	0.23 	0 	-3 
9400	 135.86 	1 	135.96 	0.10 	0 	-3 
9500	 137.02 	1 	136.28 	0.74 	0 	-3 
9600	 137.29 	1 	136.58 	0.71 	0 	-3 
9700	 137.29 	1 	136.79 	0.50 	0 	-3 
9800	 137.37 	1 	136.97 	0.40 	0 	-3 
9900	 136.93 	1 	136.96 	0.03 	0 	-3 
10000	 137.64 	1 	137.16 	0.48 	0 	-3 
10100	 137.02 	1 	137.12 	0.10 	0 	-3 
