#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
4700	 -6.79	 80.38	 11.32	 12.00	 21.00	 13.00
4800	 -6.79	 80.39	 11.28	 11.00	 21.00	 14.00
4900	 -6.79	 80.39	 11.28	 11.00	 21.00	 14.00
5000	 -6.78	 80.39	 9.84	 12.00	 22.00	 13.00
5100	 -6.78	 80.39	 9.84	 12.00	 21.00	 13.00
5200	 -6.78	 80.39	 9.84	 12.00	 21.00	 13.00
5300	 -6.78	 80.38	 8.36	 12.00	 20.00	 13.00
5400	 -6.79	 80.38	 8.32	 10.00	 21.00	 13.00
5500	 -6.79	 80.38	 8.32	 10.00	 21.00	 13.00
5600	 -6.79	 80.38	 6.83	 11.00	 22.00	 14.00
5700	 -6.79	 80.38	 6.79	 13.00	 22.00	 13.00
5800	 -6.79	 80.38	 6.79	 13.00	 22.00	 13.00
5900	 -6.79	 80.37	 5.31	 12.00	 20.00	 13.00
6000	 -6.79	 80.37	 5.23	 12.00	 22.00	 13.00
6100	 -6.79	 80.37	 5.23	 12.00	 22.00	 13.00
6200	 -6.79	 80.37	 3.75	 12.00	 22.00	 12.00
6300	 -6.79	 80.37	 3.71	 12.00	 21.00	 14.00
6400	 -6.79	 80.37	 3.71	 12.00	 21.00	 14.00
6500	 -6.79	 80.36	 2.17	 11.00	 21.00	 14.00
6600	 -6.80	 80.36	 2.12	 11.00	 21.00	 13.00
6700	 -6.80	 80.36	 2.12	 11.00	 21.00	 13.00
6800	 -6.80	 80.35	 0.62	 12.00	 22.00	 13.00
6900	 -6.80	 80.35	 0.54	 10.00	 22.00	 13.00
7000	 -6.80	 80.35	 0.54	 10.00	 22.00	 13.00
7100	 -6.80	 80.35	 -0.98	 11.00	 20.00	 13.00
7200	 -6.80	 80.35	 -1.02	 11.00	 21.00	 13.00
7300	 -6.80	 80.35	 -1.02	 11.00	 21.00	 13.00
7400	 -6.80	 80.35	 -2.55	 12.00	 21.00	 13.00
7500	 -6.80	 80.35	 -2.63	 13.00	 21.00	 13.00
7600	 -6.80	 80.35	 -2.63	 13.00	 21.00	 13.00
7700	 -6.80	 80.35	 -4.20	 11.00	 21.00	 13.00
7800	 -6.80	 80.36	 -4.28	 13.00	 22.00	 13.00
7900	 -6.80	 80.36	 -4.28	 13.00	 22.00	 13.00
8000	 -6.79	 80.36	 -5.81	 11.00	 20.00	 14.00
8100	 -6.80	 80.36	 -5.86	 12.00	 21.00	 13.00
8200	 -6.80	 80.36	 -5.86	 12.00	 21.00	 13.00
8300	 -6.80	 80.36	 -7.44	 12.00	 21.00	 14.00
8400	 -6.80	 80.35	 -7.48	 13.00	 22.00	 14.00
8500	 -6.80	 80.35	 -7.48	 13.00	 22.00	 14.00
8600	 -6.79	 80.36	 -9.01	 12.00	 22.00	 14.00
8700	 -6.79	 80.36	 -9.09	 12.00	 22.00	 13.00
8800	 -6.79	 80.36	 -9.09	 12.00	 22.00	 13.00
8900	 -6.80	 80.35	 -10.62	 12.00	 21.00	 14.00
9000	 -6.80	 80.35	 -10.67	 11.00	 22.00	 14.00
9100	 -6.80	 80.35	 -10.67	 11.00	 22.00	 14.00
9200	 -6.80	 80.35	 -12.23	 12.00	 21.00	 13.00
9300	 -6.81	 80.35	 -12.27	 12.00	 21.00	 12.00
9400	 -6.81	 80.35	 -12.27	 12.00	 21.00	 12.00
9500	 -6.80	 80.34	 -13.82	 13.00	 21.00	 13.00
9600	 -6.81	 80.34	 -13.86	 11.00	 22.00	 13.00
9700	 -6.81	 80.34	 -13.86	 11.00	 22.00	 13.00
9800	 -6.80	 80.35	 -15.46	 10.00	 20.00	 14.00
9900	 -6.80	 80.35	 -15.46	 12.00	 21.00	 13.00
10000	 -6.80	 80.35	 -15.46	 12.00	 21.00	 13.00
10100	 -6.80	 80.35	 -16.99	 12.00	 21.00	 13.00
10200	 -6.80	 80.35	 -17.07	 12.00	 21.00	 13.00
10300	 -6.80	 80.35	 -17.07	 12.00	 21.00	 13.00
10400	 -6.79	 80.36	 -18.56	 12.00	 21.00	 13.00
10500	 -6.80	 80.35	 -18.60	 11.00	 22.00	 13.00
10600	 -6.80	 80.35	 -18.60	 11.00	 22.00	 13.00
10700	 -6.80	 80.35	 -20.09	 12.00	 22.00	 13.00
10800	 -6.80	 80.35	 -20.16	 11.00	 22.00	 14.00
10900	 -6.80	 80.35	 -20.16	 11.00	 22.00	 14.00
11000	 -6.80	 80.35	 -21.63	 12.00	 21.00	 13.00
11100	 -6.80	 80.35	 -21.70	 12.00	 22.00	 13.00
11200	 -6.80	 80.35	 -21.70	 12.00	 22.00	 13.00
11300	 -6.80	 80.35	 -23.10	 13.00	 21.00	 13.00
11400	 -6.80	 80.35	 -23.18	 11.00	 20.00	 14.00
11500	 -6.80	 80.35	 -23.18	 11.00	 20.00	 14.00
11600	 -6.80	 80.35	 -24.60	 11.00	 21.00	 13.00
11700	 -6.80	 80.35	 -24.68	 12.00	 23.00	 14.00
11800	 -6.80	 80.35	 -24.68	 12.00	 23.00	 14.00
11900	 -6.80	 80.35	 -26.07	 12.00	 23.00	 13.00
12000	 -6.80	 80.35	 -26.15	 12.00	 21.00	 14.00
12100	 -6.80	 80.35	 -26.15	 12.00	 21.00	 14.00
12200	 -6.80	 80.36	 -27.52	 12.00	 22.00	 13.00
12300	 -6.80	 80.35	 -27.55	 12.00	 20.00	 13.00
12400	 -6.80	 80.35	 -27.55	 12.00	 20.00	 13.00
12500	 -6.80	 80.35	 -28.94	 13.00	 22.00	 13.00
12600	 -6.80	 80.35	 -29.00	 11.00	 20.00	 14.00
12700	 -6.80	 80.35	 -29.00	 11.00	 20.00	 14.00
12800	 -6.80	 80.36	 -30.36	 11.00	 20.00	 13.00
12900	 -6.80	 80.35	 -30.32	 13.00	 21.00	 13.00
13000	 -6.80	 80.35	 -30.32	 13.00	 21.00	 13.00
13100	 -6.80	 80.36	 -31.69	 11.00	 21.00	 14.00
13200	 -6.80	 80.36	 -31.72	 12.00	 22.00	 13.00
13300	 -6.80	 80.36	 -31.72	 12.00	 22.00	 13.00
13400	 -6.80	 80.36	 -32.95	 11.00	 21.00	 14.00
13500	 -6.80	 80.36	 -33.01	 11.00	 21.00	 12.00
13600	 -6.80	 80.36	 -33.01	 11.00	 21.00	 12.00
13700	 -6.79	 80.35	 -34.18	 13.00	 22.00	 12.00
13800	 -6.79	 80.36	 -34.28	 12.00	 22.00	 13.00
13900	 -6.79	 80.36	 -34.28	 12.00	 22.00	 13.00
14000	 -6.72	 80.50	 -35.43	 12.00	 21.00	 13.00
14100	 -6.72	 80.51	 -35.47	 10.00	 21.00	 13.00
14200	 -6.72	 80.51	 -35.47	 10.00	 21.00	 13.00
14300	 -6.55	 80.86	 -36.56	 10.00	 19.00	 13.00
14400	 -6.55	 80.87	 -36.57	 12.00	 22.00	 13.00
14500	 -6.55	 80.87	 -36.57	 12.00	 22.00	 13.00
14600	 -6.42	 81.15	 -37.43	 13.00	 22.00	 13.00
14700	 -6.41	 81.16	 -37.45	 11.00	 21.00	 12.00
14800	 -6.41	 81.16	 -37.45	 11.00	 21.00	 12.00
14900	 -6.31	 81.36	 -38.11	 11.00	 21.00	 13.00
15000	 -6.30	 81.37	 -38.10	 12.00	 22.00	 13.00
15100	 -6.30	 81.37	 -38.10	 12.00	 22.00	 13.00
