#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
11800	 0.89	 7.53	 -127.38	 58.00	 36.00	 -26.00
11900	 0.92	 7.55	 -126.80	 57.00	 33.00	 -25.00
12000	 0.94	 7.54	 -126.78	 49.00	 24.00	 -25.00
12100	 0.94	 7.54	 -126.78	 49.00	 24.00	 -25.00
12200	 0.92	 7.58	 -126.18	 54.00	 24.00	 -26.00
12300	 0.91	 7.59	 -126.17	 57.00	 34.00	 -25.00
12400	 0.91	 7.59	 -126.17	 57.00	 34.00	 -25.00
12500	 0.94	 7.60	 -125.59	 54.00	 29.00	 -26.00
12600	 0.94	 7.59	 -125.57	 54.00	 27.00	 -26.00
12700	 0.94	 7.59	 -125.57	 54.00	 27.00	 -26.00
12800	 0.94	 7.62	 -124.97	 50.00	 31.00	 -26.00
12900	 0.94	 7.62	 -124.96	 53.00	 26.00	 -25.00
13000	 0.94	 7.62	 -124.96	 53.00	 26.00	 -25.00
13100	 0.95	 7.62	 -124.37	 53.00	 30.00	 -26.00
13200	 0.95	 7.62	 -124.35	 57.00	 29.00	 -26.00
13300	 0.95	 7.62	 -124.35	 57.00	 29.00	 -26.00
13400	 0.95	 7.65	 -123.76	 56.00	 29.00	 -25.00
13500	 0.95	 7.65	 -123.74	 50.00	 27.00	 -25.00
13600	 0.95	 7.65	 -123.74	 50.00	 27.00	 -25.00
13700	 0.96	 7.64	 -123.16	 51.00	 28.00	 -26.00
13800	 0.96	 7.64	 -123.13	 56.00	 29.00	 -25.00
13900	 0.96	 7.64	 -123.13	 56.00	 29.00	 -25.00
14000	 0.96	 7.65	 -122.55	 54.00	 29.00	 -26.00
14100	 0.96	 7.65	 -122.54	 53.00	 29.00	 -25.00
14200	 0.96	 7.65	 -122.54	 53.00	 29.00	 -25.00
14300	 0.96	 7.65	 -122.54	 53.00	 29.00	 -25.00
14400	 0.95	 7.65	 -121.75	 56.00	 27.00	 -25.00
14500	 0.94	 7.65	 -121.74	 52.00	 29.00	 -27.00
14600	 0.94	 7.65	 -121.74	 52.00	 29.00	 -27.00
14700	 0.95	 7.66	 -121.15	 49.00	 30.00	 -25.00
14800	 0.96	 7.66	 -121.13	 50.00	 28.00	 -26.00
14900	 0.96	 7.66	 -121.13	 50.00	 28.00	 -26.00
15000	 0.96	 7.65	 -120.54	 52.00	 28.00	 -25.00
15100	 0.95	 7.66	 -120.52	 52.00	 29.00	 -26.00
