#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
7700	 2.79	 4.84	 -121.04	 -101.00	 -218.00	 95.00
7800	 2.78	 4.79	 -121.09	 23.00	 -22.00	 6.00
7900	 2.78	 4.79	 -121.09	 23.00	 -22.00	 6.00
8000	 2.93	 3.52	 -121.92	 -156.00	 57.00	 42.00
8100	 2.93	 3.54	 -121.95	 -46.00	 48.00	 97.00
8200	 2.93	 3.54	 -121.95	 -46.00	 48.00	 97.00
8300	 3.02	 3.97	 -123.11	 117.00	 -325.00	 115.00
8400	 2.93	 3.91	 -123.18	 82.00	 -278.00	 88.00
8500	 2.93	 3.91	 -123.18	 82.00	 -278.00	 88.00
8600	 0.56	 1.17	 -124.38	 -45.00	 -49.00	 19.00
8700	 0.46	 1.15	 -124.39	 -251.00	 25.00	 2.00
8800	 0.46	 1.15	 -124.39	 -251.00	 25.00	 2.00
8900	 2.60	 2.98	 -123.86	 -163.00	 -18.00	 8.00
9000	 2.72	 3.12	 -123.82	 -67.00	 14.00	 -37.00
9100	 2.72	 3.12	 -123.82	 -67.00	 14.00	 -37.00
9200	 3.77	 4.04	 -123.20	 -38.00	 -77.00	 -19.00
9300	 3.73	 4.04	 -123.18	 61.00	 14.00	 -108.00
9400	 3.73	 4.04	 -123.18	 61.00	 14.00	 -108.00
9500	 3.41	 3.68	 -122.10	 5.00	 -129.00	 -22.00
9600	 3.45	 3.66	 -122.04	 -29.00	 -51.00	 -30.00
9700	 3.45	 3.66	 -122.04	 -29.00	 -51.00	 -30.00
9800	 2.76	 2.65	 -121.65	 217.00	 -68.00	 114.00
9900	 2.59	 2.64	 -121.68	 91.00	 -142.00	 109.00
10000	 2.59	 2.64	 -121.68	 91.00	 -142.00	 109.00
10100	 0.41	 2.06	 -123.10	 -62.00	 -80.00	 103.00
10200	 0.36	 2.05	 -123.14	 -90.00	 -89.00	 58.00
10300	 0.36	 2.05	 -123.14	 -90.00	 -89.00	 58.00
10400	 0.56	 1.13	 -124.36	 -49.00	 56.00	 -50.00
10500	 0.56	 1.10	 -124.37	 -113.00	 148.00	 -51.00
10600	 0.56	 1.10	 -124.37	 -113.00	 148.00	 -51.00
10700	 3.02	 1.93	 -124.42	 -132.00	 247.00	 -48.00
10800	 3.17	 2.08	 -124.39	 -24.00	 71.00	 -70.00
10900	 3.17	 2.08	 -124.39	 -24.00	 71.00	 -70.00
11000	 5.13	 5.44	 -122.85	 -74.00	 22.00	 -142.00
11100	 5.05	 5.47	 -122.76	 108.00	 -34.00	 -142.00
11200	 5.05	 5.47	 -122.76	 108.00	 -34.00	 -142.00
11300	 3.75	 5.27	 -120.16	 -110.00	 -43.00	 -185.00
11400	 3.70	 5.24	 -120.09	 -86.00	 -109.00	 -116.00
11500	 3.70	 5.24	 -120.09	 -86.00	 -109.00	 -116.00
11600	 4.23	 4.26	 -117.43	 -48.00	 -96.00	 -43.00
11700	 4.23	 4.25	 -117.39	 -170.00	 -208.00	 51.00
11800	 4.23	 4.25	 -117.39	 -170.00	 -208.00	 51.00
11900	 5.29	 1.22	 -117.91	 -54.00	 -305.00	 219.00
12000	 5.35	 1.09	 -118.00	 211.00	 -69.00	 279.00
12100	 5.35	 1.09	 -118.00	 211.00	 -69.00	 279.00
12200	 2.76	 0.64	 -121.74	 214.00	 -112.00	 242.00
12300	 2.60	 0.71	 -121.89	 82.00	 47.00	 229.00
12400	 2.60	 0.71	 -121.89	 82.00	 47.00	 229.00
12500	 -0.38	 2.34	 -125.67	 5.00	 7.00	 154.00
12600	 -0.42	 2.42	 -125.77	 98.00	 -66.00	 113.00
12700	 -0.42	 2.42	 -125.77	 98.00	 -66.00	 113.00
12800	 -0.46	 2.79	 -128.09	 -138.00	 270.00	 35.00
12900	 -0.38	 2.87	 -128.16	 -207.00	 70.00	 18.00
13000	 -0.38	 2.87	 -128.16	 -207.00	 70.00	 18.00
13100	 2.14	 5.60	 -128.79	 10.00	 -165.00	 -2.00
13200	 2.15	 5.60	 -128.81	 116.00	 -251.00	 -22.00
13300	 2.15	 5.60	 -128.81	 116.00	 -251.00	 -22.00
13400	 2.15	 5.60	 -128.81	 116.00	 -251.00	 -22.00
13500	 1.49	 1.32	 -129.76	 114.00	 -92.00	 57.00
13600	 1.47	 1.28	 -129.80	 -61.00	 -53.00	 48.00
13700	 1.47	 1.28	 -129.80	 -61.00	 -53.00	 48.00
13800	 1.76	 1.96	 -130.35	 -112.00	 117.00	 -29.00
13900	 1.83	 2.07	 -130.37	 -272.00	 47.00	 -67.00
14000	 1.83	 2.07	 -130.37	 -272.00	 47.00	 -67.00
14100	 5.64	 3.57	 -130.13	 17.00	 -130.00	 -53.00
14200	 5.75	 3.60	 -130.09	 -44.00	 -19.00	 0.00
14300	 5.75	 3.60	 -130.09	 -44.00	 -19.00	 0.00
14400	 5.09	 3.92	 -129.25	 -86.00	 358.00	 -6.00
14500	 5.11	 4.05	 -129.22	 -5.00	 78.00	 14.00
14600	 5.11	 4.05	 -129.22	 -5.00	 78.00	 14.00
14700	 4.57	 7.22	 -128.60	 109.00	 -96.00	 50.00
14800	 4.54	 7.15	 -128.62	 76.00	 -110.00	 160.00
14900	 4.54	 7.15	 -128.62	 76.00	 -110.00	 160.00
15000	 4.54	 7.15	 -128.62	 76.00	 -110.00	 160.00
15100	 2.95	 3.76	 -131.77	 279.00	 -205.00	 234.00
15200	 2.92	 3.54	 -131.90	 159.00	 -65.00	 206.00
15300	 2.92	 3.54	 -131.90	 159.00	 -65.00	 206.00
15400	 2.92	 3.54	 -131.90	 159.00	 -65.00	 206.00
15500	 0.36	 0.82	 -136.70	 28.00	 39.00	 173.00
15600	 0.38	 0.77	 -136.80	 78.00	 38.00	 153.00
15700	 0.38	 0.77	 -136.80	 78.00	 38.00	 153.00
15800	 0.38	 0.77	 -136.80	 78.00	 38.00	 153.00
15900	 3.95	 1.64	 -140.61	 -206.00	 32.00	 30.00
16000	 4.18	 1.69	 -140.65	 28.00	 51.00	 0.00
16100	 4.18	 1.69	 -140.65	 28.00	 51.00	 0.00
16200	 4.18	 1.69	 -140.65	 28.00	 51.00	 0.00
16300	 4.90	 0.99	 -140.92	 -76.00	 -37.00	 -90.00
16400	 4.91	 0.93	 -140.90	 -163.00	 -166.00	 -23.00
16500	 4.91	 0.93	 -140.90	 -163.00	 -166.00	 -23.00
16600	 4.91	 0.93	 -140.90	 -163.00	 -166.00	 -23.00
16700	 5.52	 1.35	 -139.96	 -38.00	 115.00	 16.00
16800	 5.48	 1.49	 -139.95	 -21.00	 129.00	 76.00
16900	 5.48	 1.49	 -139.95	 -21.00	 129.00	 76.00
17000	 5.48	 1.49	 -139.95	 -21.00	 129.00	 76.00
17100	 4.39	 4.45	 -141.35	 304.00	 -183.00	 167.00
17200	 4.13	 4.34	 -141.42	 153.00	 -81.00	 172.00
17300	 4.13	 4.34	 -141.42	 153.00	 -81.00	 172.00
17400	 4.13	 4.34	 -141.42	 153.00	 -81.00	 172.00
17500	 0.26	 2.34	 -144.51	 8.00	 22.00	 21.00
17600	 0.29	 2.38	 -144.56	 -40.00	 106.00	 -45.00
17700	 0.29	 2.38	 -144.56	 -40.00	 106.00	 -45.00
17800	 0.29	 2.38	 -144.56	 -40.00	 106.00	 -45.00
17900	 1.07	 2.93	 -144.70	 -25.00	 -85.00	 33.00
18000	 1.03	 2.92	 -144.71	 -45.00	 -190.00	 127.00
18100	 1.03	 2.92	 -144.71	 -45.00	 -190.00	 127.00
18200	 1.03	 2.92	 -144.71	 -45.00	 -190.00	 127.00
18300	 1.14	 1.59	 -145.66	 55.00	 -65.00	 -161.00
18400	 1.08	 1.59	 -145.62	 10.00	 -41.00	 -347.00
18500	 1.08	 1.59	 -145.62	 10.00	 -41.00	 -347.00
18600	 1.08	 1.59	 -145.62	 10.00	 -41.00	 -347.00
18700	 0.77	 2.76	 -137.99	 -183.00	 547.00	 -486.00
18800	 0.81	 2.87	 -137.70	 -18.00	 433.00	 -420.00
18900	 0.81	 2.87	 -137.70	 -18.00	 433.00	 -420.00
19000	 2.16	 8.97	 -129.47	 -172.00	 -145.00	 -310.00
19100	 2.24	 9.02	 -129.23	 57.00	 -120.00	 -387.00
19200	 2.24	 9.02	 -129.23	 57.00	 -120.00	 -387.00
19300	 3.25	 5.88	 -123.28	 10.00	 -274.00	 -335.00
19400	 3.25	 5.74	 -123.08	 116.00	 -176.00	 -288.00
19500	 3.25	 5.74	 -123.08	 116.00	 -176.00	 -288.00
19600	 1.19	 2.77	 -117.64	 58.00	 -87.00	 -177.00
19700	 1.05	 2.73	 -117.50	 28.00	 19.00	 -46.00
19800	 1.05	 2.73	 -117.50	 28.00	 19.00	 -46.00
19900	 0.23	 2.36	 -116.25	 -260.00	 -237.00	 77.00
20000	 0.33	 2.33	 -116.28	 82.00	 -287.00	 133.00
20100	 0.33	 2.33	 -116.28	 82.00	 -287.00	 133.00
20200	 0.33	 2.33	 -116.28	 82.00	 -287.00	 133.00
20300	 0.47	 -0.65	 -119.59	 -371.00	 9.00	 108.00
20400	 0.63	 -0.58	 -119.69	 -423.00	 30.00	 -8.00
20500	 0.63	 -0.58	 -119.69	 -423.00	 30.00	 -8.00
20600	 5.85	 0.49	 -120.28	 -2.00	 -160.00	 -132.00
20700	 5.91	 0.44	 -120.18	 143.00	 -160.00	 -183.00
20800	 5.91	 0.44	 -120.18	 143.00	 -160.00	 -183.00
20900	 4.53	 -1.74	 -117.90	 -307.00	 -118.00	 36.00
21000	 4.62	 -1.83	 -117.87	 -195.00	 90.00	 13.00
21100	 4.62	 -1.83	 -117.87	 -195.00	 90.00	 13.00
21200	 7.39	 -0.46	 -118.62	 -78.00	 153.00	 101.00
21300	 7.47	 -0.19	 -118.66	 407.00	 137.00	 100.00
21400	 7.47	 -0.19	 -118.66	 407.00	 137.00	 100.00
21500	 3.47	 3.82	 -120.04	 177.00	 10.00	 138.00
21600	 3.18	 3.96	 -120.11	 -5.00	 -47.00	 81.00
21700	 3.18	 3.96	 -120.11	 -5.00	 -47.00	 81.00
21800	 0.25	 3.45	 -122.13	 89.00	 55.00	 86.00
21900	 0.13	 3.46	 -122.19	 -135.00	 -29.00	 41.00
22000	 0.13	 3.46	 -122.19	 -135.00	 -29.00	 41.00
22100	 2.03	 2.74	 -123.87	 -35.00	 24.00	 152.00
22200	 2.20	 2.69	 -123.94	 107.00	 134.00	 345.00
22300	 2.20	 2.69	 -123.94	 107.00	 134.00	 345.00
22400	 1.35	 4.31	 -128.29	 35.00	 110.00	 294.00
22500	 1.26	 4.39	 -128.46	 29.00	 39.00	 203.00
22600	 1.26	 4.39	 -128.46	 29.00	 39.00	 203.00
22700	 0.78	 3.95	 -133.06	 -227.00	 -106.00	 160.00
22800	 0.91	 3.82	 -133.18	 -81.00	 -98.00	 107.00
22900	 0.91	 3.82	 -133.18	 -81.00	 -98.00	 107.00
23000	 3.91	 2.49	 -135.82	 -211.00	 -131.00	 104.00
23100	 3.98	 2.45	 -135.88	 150.00	 10.00	 103.00
23200	 3.98	 2.45	 -135.88	 150.00	 10.00	 103.00
23300	 3.80	 1.62	 -137.91	 -96.00	 -242.00	 149.00
23400	 3.74	 1.59	 -137.98	 -24.00	 14.00	 84.00
23500	 3.74	 1.59	 -137.98	 -24.00	 14.00	 84.00
23600	 4.06	 1.16	 -139.75	 -132.00	 -257.00	 135.00
23700	 4.09	 1.12	 -139.82	 -37.00	 -100.00	 118.00
23800	 4.09	 1.12	 -139.82	 -37.00	 -100.00	 118.00
23900	 4.62	 -0.13	 -141.72	 -76.00	 -161.00	 143.00
24000	 4.57	 -0.12	 -141.79	 91.00	 86.00	 58.00
24100	 4.57	 -0.12	 -141.79	 91.00	 86.00	 58.00
24200	 3.80	 0.52	 -143.21	 -100.00	 35.00	 2.00
24300	 3.75	 0.62	 -143.21	 -74.00	 20.00	 102.00
24400	 3.75	 0.62	 -143.21	 -74.00	 20.00	 102.00
24500	 3.67	 2.46	 -143.53	 61.00	 125.00	 -10.00
24600	 3.65	 2.51	 -143.57	 -138.00	 73.00	 -78.00
24700	 3.65	 2.51	 -143.57	 -138.00	 73.00	 -78.00
24800	 4.20	 3.53	 -143.37	 91.00	 -4.00	 -67.00
24900	 4.22	 3.52	 -143.34	 -64.00	 -33.00	 -74.00
25000	 4.22	 3.52	 -143.34	 -64.00	 -33.00	 -74.00
25100	 4.03	 3.34	 -142.00	 145.00	 115.00	 -197.00
25200	 4.01	 3.36	 -141.92	 218.00	 75.00	 -193.00
25300	 4.01	 3.36	 -141.92	 218.00	 75.00	 -193.00
25400	 2.10	 3.88	 -139.30	 289.00	 76.00	 -79.00
25500	 2.02	 3.94	 -139.24	 112.00	 -39.00	 -43.00
25600	 2.02	 3.94	 -139.24	 112.00	 -39.00	 -43.00
25700	 0.46	 3.60	 -138.30	 -109.00	 -161.00	 -23.00
25800	 0.45	 3.53	 -138.27	 23.00	 -131.00	 -44.00
25900	 0.45	 3.53	 -138.27	 23.00	 -131.00	 -44.00
26000	 0.60	 1.83	 -137.30	 212.00	 89.00	 -30.00
26100	 0.55	 1.84	 -137.27	 34.00	 -53.00	 73.00
26200	 0.55	 1.84	 -137.27	 34.00	 -53.00	 73.00
26300	 -0.29	 2.66	 -137.85	 8.00	 43.00	 48.00
26400	 -0.28	 2.69	 -137.91	 -19.00	 12.00	 84.00
26500	 -0.28	 2.69	 -137.91	 -19.00	 12.00	 84.00
26600	 0.22	 3.03	 -139.23	 -30.00	 -14.00	 9.00
26700	 0.21	 3.05	 -139.25	 -249.00	 -241.00	 26.00
26800	 0.21	 3.05	 -139.25	 -249.00	 -241.00	 26.00
26900	 2.66	 1.23	 -139.49	 -100.00	 82.00	 3.00
27000	 2.76	 1.12	 -139.49	 118.00	 126.00	 -63.00
27100	 2.76	 1.12	 -139.49	 118.00	 126.00	 -63.00
27200	 2.70	 2.47	 -138.68	 -167.00	 4.00	 -239.00
27300	 2.72	 2.47	 -138.60	 69.00	 178.00	 -426.00
27400	 2.72	 2.47	 -138.60	 69.00	 178.00	 -426.00
27500	 2.55	 3.61	 -132.60	 -7.00	 -102.00	 -230.00
27600	 2.55	 3.62	 -132.34	 -421.00	 -385.00	 -226.00
27700	 2.55	 3.62	 -132.34	 -421.00	 -385.00	 -226.00
27800	 4.94	 -1.67	 -128.20	 42.00	 -189.00	 -96.00
27900	 5.08	 -2.03	 -128.13	 17.00	 264.00	 -94.00
28000	 5.08	 -2.03	 -128.13	 17.00	 264.00	 -94.00
28100	 4.03	 -1.46	 -126.53	 109.00	 -24.00	 -64.00
28200	 4.02	 -1.45	 -126.49	 -132.00	 -23.00	 -71.00
28300	 4.02	 -1.45	 -126.49	 -132.00	 -23.00	 -71.00
28400	 3.91	 -2.00	 -125.68	 -25.00	 -139.00	 -54.00
28500	 3.88	 -2.06	 -125.64	 65.00	 -78.00	 -62.00
28600	 3.88	 -2.06	 -125.64	 65.00	 -78.00	 -62.00
28700	 2.47	 -1.62	 -123.96	 152.00	 115.00	 -205.00
28800	 2.41	 -1.60	 -123.88	 80.00	 85.00	 -263.00
28900	 2.41	 -1.60	 -123.88	 80.00	 85.00	 -263.00
29000	 0.76	 0.39	 -119.62	 12.00	 370.00	 -346.00
29100	 0.72	 0.46	 -119.43	 -142.00	 262.00	 -379.00
29200	 0.72	 0.46	 -119.43	 -142.00	 262.00	 -379.00
29300	 1.85	 3.14	 -113.16	 74.00	 -254.00	 -417.00
29400	 2.05	 2.93	 -112.93	 193.00	 272.00	 -335.00
29500	 2.05	 2.93	 -112.93	 193.00	 272.00	 -335.00
29600	 1.51	 3.32	 -106.62	 -38.00	 -299.00	 -336.00
29700	 1.59	 3.42	 -106.44	 -148.00	 -377.00	 -205.00
29800	 1.59	 3.42	 -106.44	 -148.00	 -377.00	 -205.00
29900	 2.93	 -0.97	 -102.16	 -55.00	 87.00	 -155.00
30000	 3.01	 -0.93	 -102.05	 167.00	 422.00	 -183.00
30100	 3.01	 -0.93	 -102.05	 167.00	 422.00	 -183.00
