#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
4100	 117.62 	0 	125.13 	7.51 	1 	7.51 
4200	 117.62 	0 	125.13 	7.51 	2 	7.51 
4300	 117.62 	0 	125.13 	7.51 	3 	7.51 
4400	 137.37 	0 	132.47 	4.90 	0 	4.90 
4500	 133.28 	1 	132.96 	0.32 	0 	-3 
4600	 133.28 	1 	132.96 	0.32 	1 	-3 
4700	 133.28 	1 	132.96 	0.32 	2 	-3 
4800	 139.69 	1 	137.00 	2.69 	0 	-3 
4900	 139.69 	1 	137.00 	2.69 	1 	-3 
5000	 151.08 	0 	145.45 	5.63 	0 	5.63 
5100	 151.08 	0 	145.45 	5.63 	1 	5.63 
5200	 163.54 	0 	156.30 	7.24 	0 	7.24 
5300	 163.54 	0 	156.30 	7.24 	1 	7.24 
5400	 180.36 	0 	170.74 	9.62 	0 	9.62 
5500	 180.36 	0 	170.74 	9.62 	1 	9.62 
5600	 180.36 	0 	170.74 	9.62 	2 	9.62 
5700	 180.36 	0 	170.74 	9.62 	3 	9.62 
5800	 224.05 	0 	202.72 	21.33 	3 	21.33 
5900	 222.18 	0 	214.40 	7.78 	0 	7.78 
6000	 222.18 	0 	214.40 	7.78 	1 	7.78 
6100	 222.18 	0 	214.40 	7.78 	2 	7.78 
6200	 222.18 	0 	214.40 	7.78 	3 	7.78 
6300	 147.34 	0 	174.16 	26.82 	3 	26.82 
6400	 122.87 	0 	143.39 	20.52 	3 	20.52 
6500	 120.73 	0 	129.79 	9.06 	0 	9.06 
6600	 128.83 	1 	129.22 	0.39 	0 	-3 
6700	 121.62 	0 	124.66 	3.04 	0 	3.04 
6800	 121.62 	0 	124.66 	3.04 	1 	3.04 
6900	 121.62 	0 	124.66 	3.04 	2 	3.04 
7000	 121.62 	0 	124.66 	3.04 	3 	3.04 
7100	 201.98 	0 	171.05 	30.93 	3 	30.93 
7200	 203.14 	0 	190.30 	12.84 	0 	12.84 
7300	 203.14 	0 	190.30 	12.84 	1 	12.84 
7400	 203.14 	0 	190.30 	12.84 	2 	12.84 
7500	 203.14 	0 	190.30 	12.84 	3 	12.84 
7600	 132.48 	0 	155.61 	23.13 	3 	23.13 
7700	 125.36 	0 	137.46 	12.10 	0 	12.10 
7800	 125.36 	0 	137.46 	12.10 	1 	12.10 
7900	 125.36 	0 	137.46 	12.10 	2 	12.10 
8000	 125.36 	0 	137.46 	12.10 	3 	12.10 
8100	 121.89 	0 	128.12 	6.23 	0 	6.23 
8200	 124.12 	1 	125.72 	1.60 	0 	-3 
8300	 136.22 	0 	132.02 	4.20 	0 	4.20 
8400	 136.22 	0 	132.02 	4.20 	1 	4.20 
8500	 136.22 	0 	132.02 	4.20 	2 	4.20 
8600	 136.22 	0 	132.02 	4.20 	3 	4.20 
8700	 95.46 	0 	110.08 	14.62 	3 	14.62 
8800	 125.98 	0 	119.62 	6.36 	3 	6.36 
8900	 196.73 	0 	165.89 	30.84 	3 	30.84 
9000	 211.77 	0 	193.42 	18.35 	0 	18.35 
9100	 201.45 	0 	198.24 	3.21 	0 	3.21 
9200	 201.45 	0 	198.24 	3.21 	1 	3.21 
9300	 201.45 	0 	198.24 	3.21 	2 	3.21 
9400	 201.45 	0 	198.24 	3.21 	3 	3.21 
9500	 97.42 	0 	137.75 	40.33 	3 	40.33 
9600	 161.13 	0 	151.78 	9.35 	3 	9.35 
9700	 149.39 	1 	150.34 	0.95 	0 	-3 
9800	 149.39 	1 	150.34 	0.95 	1 	-3 
9900	 130.61 	0 	138.50 	7.89 	0 	7.89 
10000	 126.79 	0 	131.48 	4.69 	0 	4.69 
10100	 126.07 	1 	128.23 	2.16 	0 	-3 
10200	 141.11 	0 	135.96 	5.15 	0 	5.15 
10300	 141.11 	0 	135.96 	5.15 	1 	5.15 
10400	 153.39 	0 	146.42 	6.97 	0 	6.97 
10500	 142.09 	1 	143.82 	1.73 	0 	-3 
10600	 142.09 	1 	143.82 	1.73 	1 	-3 
10700	 123.31 	0 	131.51 	8.20 	0 	8.20 
10800	 123.31 	0 	131.51 	8.20 	1 	8.20 
10900	 123.31 	0 	131.51 	8.20 	2 	8.20 
11000	 123.31 	0 	131.51 	8.20 	3 	8.20 
11100	 206.25 	0 	176.36 	29.89 	3 	29.89 
11200	 132.39 	0 	149.98 	17.59 	3 	17.59 
11300	 203.49 	0 	182.08 	21.41 	3 	21.41 
11400	 154.46 	0 	165.51 	11.05 	3 	11.05 
11500	 203.49 	0 	188.30 	15.19 	3 	15.19 
11600	 139.60 	0 	159.08 	19.48 	3 	19.48 
11700	 115.84 	0 	133.14 	17.30 	3 	17.30 
11800	 108.28 	0 	118.22 	9.94 	0 	9.94 
11900	 108.28 	0 	118.22 	9.94 	1 	9.94 
12000	 114.95 	1 	116.26 	1.31 	0 	-3 
12100	 114.95 	1 	116.26 	1.31 	1 	-3 
12200	 114.95 	1 	116.26 	1.31 	2 	-3 
12300	 114.95 	1 	116.26 	1.31 	3 	-3 
12400	 154.19 	0 	139.02 	15.17 	3 	15.17 
12500	 171.55 	0 	158.54 	13.01 	0 	13.01 
12600	 159.89 	1 	159.35 	0.54 	0 	-3 
12700	 159.89 	1 	159.35 	0.54 	1 	-3 
12800	 150.81 	0 	154.23 	3.42 	0 	3.42 
12900	 150.81 	0 	154.23 	3.42 	1 	3.42 
13000	 139.96 	0 	145.67 	5.71 	0 	5.71 
13100	 144.94 	1 	145.23 	0.29 	0 	-3 
13200	 137.55 	0 	140.62 	3.07 	0 	3.07 
13300	 148.85 	0 	145.56 	3.29 	0 	3.29 
13400	 145.83 	1 	145.72 	0.11 	0 	-3 
13500	 148.85 	1 	147.60 	1.25 	0 	-3 
13600	 136.04 	0 	140.66 	4.62 	0 	4.62 
13700	 136.04 	0 	140.66 	4.62 	1 	4.62 
13800	 136.04 	0 	140.66 	4.62 	2 	4.62 
13900	 149.39 	0 	145.90 	3.49 	0 	3.49 
14000	 150.81 	1 	148.85 	1.96 	0 	-3 
14100	 152.06 	1 	150.77 	1.29 	0 	-3 
14200	 152.59 	1 	151.86 	0.73 	0 	-3 
14300	 152.59 	1 	151.86 	0.73 	1 	-3 
14400	 156.33 	1 	154.54 	1.79 	0 	-3 
14500	 156.33 	1 	154.54 	1.79 	1 	-3 
14600	 162.83 	0 	159.52 	3.31 	0 	3.31 
14700	 162.83 	0 	159.52 	3.31 	1 	3.31 
14800	 157.13 	1 	158.08 	0.95 	0 	-3 
14900	 157.13 	1 	158.08 	0.95 	1 	-3 
15000	 158.91 	1 	158.58 	0.33 	0 	-3 
15100	 -1.00 	0 	158.58 	159.58 	0 	0 
15200	 -1.00 	0 	158.58 	159.58 	0 	0 
15300	 -1.00 	0 	158.58 	159.58 	1 	0 
15400	 -1.00 	0 	158.58 	159.58 	2 	0 
15500	 -1.00 	0 	158.58 	159.58 	3 	0 
15600	 -1.00 	0 	158.58 	159.58 	3 	0 
15700	 -1.00 	0 	158.58 	159.58 	3 	0 
15800	 223.43 	0 	197.49 	25.94 	3 	25.94 
15900	 148.14 	0 	167.88 	19.74 	3 	19.74 
16000	 -1.00 	0 	167.88 	168.88 	3 	0 
16100	 -1.00 	0 	167.88 	168.88 	3 	0 
16200	 141.11 	0 	151.82 	10.71 	3 	10.71 
16300	 159.53 	0 	156.45 	3.08 	0 	3.08 
16400	 143.34 	0 	148.58 	5.24 	0 	5.24 
16500	 144.49 	1 	146.13 	1.64 	0 	-3 
16600	 144.85 	1 	145.36 	0.51 	0 	-3 
16700	 152.06 	1 	149.38 	2.68 	0 	-3 
16800	 149.57 	1 	149.49 	0.08 	0 	-3 
16900	 149.57 	1 	149.49 	0.08 	1 	-3 
17000	 149.57 	1 	149.49 	0.08 	2 	-3 
17100	 -1.00 	0 	149.49 	150.49 	2 	0 
17200	 -1.00 	0 	149.49 	150.49 	2 	0 
17300	 -1.00 	0 	149.49 	150.49 	3 	0 
17400	 169.05 	0 	161.23 	7.82 	3 	7.82 
17500	 165.23 	1 	163.63 	1.60 	0 	-3 
17600	 167.54 	1 	165.98 	1.56 	0 	-3 
17700	 -1.00 	0 	165.98 	166.98 	0 	0 
17800	 -1.00 	0 	165.98 	166.98 	0 	0 
17900	 -1.00 	0 	165.98 	166.98 	1 	0 
18000	 -1.00 	0 	165.98 	166.98 	2 	0 
18100	 -1.00 	0 	165.98 	166.98 	3 	0 
18200	 167.54 	1 	166.91 	0.63 	3 	-3 
18300	 76.77 	0 	112.83 	36.06 	3 	36.06 
18400	 147.70 	0 	133.75 	13.95 	3 	13.95 
18500	 139.78 	1 	137.37 	2.41 	0 	-3 
18600	 139.78 	1 	137.37 	2.41 	1 	-3 
18700	 158.64 	0 	150.13 	8.51 	0 	8.51 
18800	 159.09 	0 	155.51 	3.58 	0 	3.58 
18900	 159.44 	1 	157.87 	1.57 	0 	-3 
19000	 144.58 	0 	149.89 	5.31 	0 	5.31 
19100	 144.58 	0 	149.89 	5.31 	1 	5.31 
19200	 144.58 	0 	149.89 	5.31 	2 	5.31 
19300	 144.05 	1 	146.39 	2.34 	0 	-3 
19400	 144.05 	1 	146.39 	2.34 	1 	-3 
19500	 147.25 	1 	146.91 	0.34 	0 	-3 
19600	 155.44 	0 	152.03 	3.41 	0 	3.41 
19700	 155.44 	0 	152.03 	3.41 	1 	3.41 
19800	 155.44 	0 	152.03 	3.41 	2 	3.41 
19900	 153.13 	1 	152.69 	0.44 	0 	-3 
20000	 141.56 	0 	146.01 	4.45 	0 	4.45 
20100	 141.56 	0 	146.01 	4.45 	1 	4.45 
20200	 141.56 	0 	146.01 	4.45 	2 	4.45 
20300	 141.56 	0 	146.01 	4.45 	3 	4.45 
20400	 125.72 	0 	133.84 	8.12 	0 	8.12 
20500	 120.47 	0 	125.82 	5.35 	0 	5.35 
20600	 120.47 	0 	125.82 	5.35 	1 	5.35 
20700	 132.57 	1 	129.87 	2.70 	0 	-3 
20800	 132.57 	1 	129.87 	2.70 	1 	-3 
20900	 132.57 	1 	129.87 	2.70 	2 	-3 
21000	 132.57 	1 	129.87 	2.70 	3 	-3 
21100	 139.24 	0 	135.49 	3.75 	0 	3.75 
21200	 139.24 	0 	135.49 	3.75 	1 	3.75 
21300	 145.83 	0 	141.69 	4.14 	0 	4.14 
21400	 145.83 	0 	141.69 	4.14 	1 	4.14 
21500	 145.83 	0 	141.69 	4.14 	2 	4.14 
21600	 135.95 	1 	138.25 	2.30 	0 	-3 
21700	 135.95 	1 	138.25 	2.30 	1 	-3 
21800	 119.84 	0 	127.20 	7.36 	0 	7.36 
21900	 119.84 	0 	127.20 	7.36 	1 	7.36 
22000	 119.84 	0 	127.20 	7.36 	2 	7.36 
22100	 119.84 	0 	127.20 	7.36 	3 	7.36 
22200	 190.95 	0 	165.45 	25.50 	3 	25.50 
22300	 -1.00 	0 	165.45 	166.45 	3 	0 
22400	 -1.00 	0 	165.45 	166.45 	3 	0 
22500	 209.45 	0 	191.85 	17.60 	3 	17.60 
22600	 62.09 	0 	113.99 	51.90 	3 	51.90 
22700	 208.12 	0 	170.47 	37.65 	3 	37.65 
22800	 191.30 	0 	182.97 	8.33 	0 	8.33 
22900	 172.17 	0 	176.49 	4.32 	0 	4.32 
23000	 172.17 	0 	176.49 	4.32 	1 	4.32 
23100	 163.45 	0 	168.67 	5.22 	0 	5.22 
23200	 163.45 	0 	168.67 	5.22 	1 	5.22 
23300	 163.45 	0 	168.67 	5.22 	2 	5.22 
23400	 163.45 	0 	168.67 	5.22 	3 	5.22 
23500	 281.71 	0 	236.49 	45.22 	3 	45.22 
23600	 150.63 	0 	184.97 	34.34 	3 	34.34 
23700	 146.36 	0 	161.81 	15.45 	0 	15.45 
23800	 137.73 	0 	147.36 	9.63 	0 	9.63 
23900	 139.15 	0 	142.43 	3.28 	0 	3.28 
24000	 135.42 	0 	138.23 	2.81 	0 	-2 
24100	 128.83 	0 	132.59 	3.76 	0 	3.76 
24200	 130.70 	0 	131.46 	0.76 	0 	-2 
24300	 130.70 	1 	131.46 	0.76 	1 	-3 
24400	 133.01 	1 	132.39 	0.62 	0 	-3 
24500	 129.54 	1 	130.68 	1.14 	0 	-3 
24600	 130.17 	1 	130.37 	0.20 	0 	-3 
24700	 129.99 	1 	130.14 	0.15 	0 	-3 
24800	 132.12 	1 	131.33 	0.79 	0 	-3 
24900	 127.85 	1 	129.24 	1.39 	0 	-3 
25000	 127.94 	1 	128.46 	0.52 	0 	-3 
25100	 129.63 	1 	129.16 	0.47 	0 	-3 
25200	 130.52 	1 	129.98 	0.54 	0 	-3 
25300	 130.17 	1 	130.09 	0.08 	0 	-3 
25400	 128.83 	1 	129.34 	0.51 	0 	-3 
25500	 125.01 	1 	126.74 	1.73 	0 	-3 
25600	 132.66 	1 	130.29 	2.37 	0 	-3 
25700	 129.63 	1 	129.89 	0.26 	0 	-3 
25800	 132.39 	1 	131.39 	1.00 	0 	-3 
25900	 129.63 	1 	130.33 	0.70 	0 	-3 
26000	 131.59 	1 	131.09 	0.50 	0 	-3 
26100	 129.45 	1 	130.11 	0.66 	0 	-3 
26200	 127.41 	1 	128.49 	1.08 	0 	-3 
26300	 128.03 	1 	128.21 	0.18 	0 	-3 
26400	 127.94 	1 	128.05 	0.11 	0 	-3 
26500	 127.41 	1 	127.67 	0.26 	0 	-3 
26600	 131.41 	1 	129.91 	1.50 	0 	-3 
26700	 127.94 	1 	128.73 	0.79 	0 	-3 
26800	 132.66 	1 	131.09 	1.57 	0 	-3 
26900	 130.61 	1 	130.80 	0.19 	0 	-3 
27000	 127.41 	1 	128.77 	1.36 	0 	-3 
27100	 130.08 	1 	129.55 	0.53 	0 	-3 
27200	 129.99 	1 	129.82 	0.17 	0 	-3 
27300	 132.66 	1 	131.52 	1.14 	0 	-3 
27400	 128.48 	1 	129.70 	1.22 	0 	-3 
27500	 129.10 	1 	129.34 	0.24 	0 	-3 
27600	 131.77 	1 	130.80 	0.97 	0 	-3 
27700	 128.57 	1 	129.46 	0.89 	0 	-3 
27800	 127.41 	1 	128.23 	0.82 	0 	-3 
27900	 133.28 	1 	131.26 	2.02 	0 	-3 
28000	 129.63 	1 	130.28 	0.65 	0 	-3 
28100	 131.23 	1 	130.85 	0.38 	0 	-3 
28200	 130.70 	1 	130.76 	0.06 	0 	-3 
28300	 129.19 	1 	129.82 	0.63 	0 	-3 
28400	 129.72 	1 	129.76 	0.04 	0 	-3 
28500	 131.59 	1 	130.86 	0.73 	0 	-3 
28600	 134.08 	1 	132.79 	1.29 	0 	-3 
28700	 129.19 	1 	130.63 	1.44 	0 	-3 
28800	 131.06 	1 	130.89 	0.17 	0 	-3 
28900	 131.06 	1 	130.89 	0.17 	1 	-3 
29000	 127.41 	1 	128.80 	1.39 	0 	-3 
29100	 128.12 	1 	128.39 	0.27 	0 	-3 
29200	 128.03 	1 	128.18 	0.15 	0 	-3 
29300	 129.45 	1 	128.94 	0.51 	0 	-3 
29400	 131.95 	1 	130.75 	1.20 	0 	-3 
29500	 132.04 	1 	131.52 	0.52 	0 	-3 
29600	 127.41 	1 	129.05 	1.64 	0 	-3 
29700	 135.68 	1 	133.03 	2.65 	0 	-3 
29800	 129.99 	1 	131.21 	1.22 	0 	-3 
29900	 131.15 	1 	131.17 	0.02 	0 	-3 
30000	 128.57 	1 	129.61 	1.04 	0 	-3 
30100	 127.50 	1 	128.34 	0.84 	0 	-3 
