#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
19300	 85.14 	1 	83.47 	1.67 	0 	-3 
19400	 86.92 	1 	85.54 	1.38 	0 	-3 
19500	 89.41 	1 	87.86 	1.55 	0 	-3 
19600	 89.32 	1 	88.74 	0.58 	0 	-3 
19700	 91.81 	1 	90.58 	1.23 	0 	-3 
19800	 89.94 	1 	90.20 	0.26 	0 	-3 
19900	 89.59 	1 	89.83 	0.24 	0 	-3 
20000	 89.94 	1 	89.90 	0.04 	0 	-3 
20100	 90.03 	1 	89.98 	0.05 	0 	-3 
20200	 88.61 	1 	89.16 	0.55 	0 	-3 
20300	 90.48 	1 	89.95 	0.53 	0 	-3 
20400	 92.70 	1 	91.60 	1.10 	0 	-3 
20500	 93.95 	1 	93.01 	0.94 	0 	-3 
20600	 96.80 	1 	95.28 	1.52 	0 	-3 
20700	 97.06 	1 	96.35 	0.71 	0 	-3 
20800	 96.26 	1 	96.30 	0.04 	0 	-3 
20900	 95.19 	1 	95.63 	0.44 	0 	-3 
21000	 91.90 	1 	93.39 	1.49 	0 	-3 
21100	 88.70 	1 	90.58 	1.88 	0 	-3 
21200	 88.16 	1 	89.13 	0.97 	0 	-3 
21300	 83.63 	1 	85.83 	2.20 	0 	-3 
21400	 78.11 	0 	81.20 	3.09 	0 	3.09 
21500	 73.21 	0 	76.40 	3.19 	0 	3.19 
21600	 70.99 	1 	73.16 	2.17 	0 	-3 
21700	 59.87 	0 	65.18 	5.31 	0 	5.31 
21800	 54.71 	0 	58.90 	4.19 	0 	4.19 
21900	 51.77 	1 	54.62 	2.85 	0 	-3 
22000	 43.05 	0 	47.68 	4.63 	0 	4.63 
22100	 41.62 	1 	44.04 	2.42 	0 	-3 
22200	 37.17 	1 	39.92 	2.75 	0 	-3 
22300	 36.11 	1 	37.63 	1.52 	0 	-3 
22400	 33.44 	1 	35.12 	1.68 	0 	-3 
22500	 33.70 	1 	34.27 	0.57 	0 	-3 
22600	 33.97 	1 	34.09 	0.12 	0 	-3 
22700	 35.22 	1 	34.77 	0.45 	0 	-3 
22800	 35.48 	1 	35.20 	0.28 	0 	-3 
22900	 37.26 	1 	36.43 	0.83 	0 	-3 
23000	 33.88 	1 	34.90 	1.02 	0 	-3 
23100	 32.73 	1 	33.60 	0.87 	0 	-3 
23200	 33.62 	1 	33.61 	0.01 	0 	-3 
23300	 27.65 	1 	30.03 	2.38 	0 	-3 
23400	 25.52 	1 	27.33 	1.81 	0 	-3 
23500	 19.20 	0 	22.45 	3.25 	0 	3.25 
23600	 9.86 	0 	14.90 	5.04 	0 	5.04 
23700	 16.89 	0 	16.09 	0.80 	0 	-1 
23800	 11.37 	0 	13.26 	1.89 	0 	-1 
23900	 11.99 	0 	12.50 	0.51 	0 	-1 
24000	 7.45 	0 	9.47 	2.02 	0 	-2 
24100	 8.08 	0 	8.64 	0.56 	0 	-2 
24200	 8.70 	0 	8.67 	0.03 	0 	-2 
24300	 10.75 	1 	9.92 	0.83 	0 	-3 
24400	 10.66 	1 	10.36 	0.30 	0 	-3 
24500	 8.43 	1 	9.20 	0.77 	0 	-3 
24600	 8.43 	1 	8.74 	0.31 	0 	-3 
24700	 10.12 	1 	9.57 	0.55 	0 	-3 
24800	 10.12 	1 	9.90 	0.22 	0 	-3 
24900	 8.34 	1 	8.96 	0.62 	0 	-3 
25000	 8.34 	1 	8.59 	0.25 	0 	-3 
25100	 10.75 	1 	9.89 	0.86 	0 	-3 
25200	 8.34 	1 	8.96 	0.62 	0 	-3 
25300	 8.34 	1 	8.59 	0.25 	0 	-3 
25400	 8.25 	1 	8.38 	0.13 	0 	-3 
25500	 10.12 	1 	9.43 	0.69 	0 	-3 
25600	 10.12 	1 	9.84 	0.28 	0 	-3 
25700	 8.43 	1 	8.99 	0.56 	0 	-3 
25800	 8.34 	1 	8.60 	0.26 	0 	-3 
25900	 8.34 	1 	8.44 	0.10 	0 	-3 
26000	 10.12 	1 	9.45 	0.67 	0 	-3 
26100	 10.12 	1 	9.85 	0.27 	0 	-3 
26200	 8.43 	1 	9.00 	0.57 	0 	-3 
26300	 8.34 	1 	8.60 	0.26 	0 	-3 
26400	 8.43 	1 	8.50 	0.07 	0 	-3 
26500	 8.43 	1 	8.46 	0.03 	0 	-3 
26600	 8.43 	1 	8.44 	0.01 	0 	-3 
26700	 8.34 	1 	8.38 	0.04 	0 	-3 
26800	 10.12 	1 	9.42 	0.70 	0 	-3 
26900	 8.34 	1 	8.77 	0.43 	0 	-3 
27000	 8.34 	1 	8.51 	0.17 	0 	-3 
27100	 8.34 	1 	8.41 	0.07 	0 	-3 
27200	 10.03 	1 	9.38 	0.65 	0 	-3 
27300	 10.12 	1 	9.82 	0.30 	0 	-3 
27400	 8.34 	1 	8.93 	0.59 	0 	-3 
27500	 8.43 	1 	8.63 	0.20 	0 	-3 
27600	 8.34 	1 	8.46 	0.12 	0 	-3 
27700	 8.34 	1 	8.39 	0.05 	0 	-3 
27800	 8.43 	1 	8.41 	0.02 	0 	-3 
27900	 10.12 	1 	9.44 	0.68 	0 	-3 
28000	 8.43 	1 	8.83 	0.40 	0 	-3 
28100	 8.43 	1 	8.59 	0.16 	0 	-3 
28200	 8.43 	1 	8.49 	0.06 	0 	-3 
28300	 8.43 	1 	8.46 	0.03 	0 	-3 
28400	 10.75 	1 	9.83 	0.92 	0 	-3 
28500	 10.12 	1 	10.00 	0.12 	0 	-3 
28600	 8.34 	1 	9.01 	0.67 	0 	-3 
28700	 10.66 	1 	10.00 	0.66 	0 	-3 
28800	 10.12 	1 	10.07 	0.05 	0 	-3 
28900	 8.43 	1 	9.09 	0.66 	0 	-3 
29000	 8.34 	1 	8.64 	0.30 	0 	-3 
29100	 8.34 	1 	8.46 	0.12 	0 	-3 
29200	 8.34 	1 	8.39 	0.05 	0 	-3 
29300	 10.12 	1 	9.43 	0.69 	0 	-3 
29400	 8.34 	1 	8.77 	0.43 	0 	-3 
29500	 10.66 	1 	9.91 	0.75 	0 	-3 
29600	 8.43 	1 	9.02 	0.59 	0 	-3 
29700	 8.34 	1 	8.61 	0.27 	0 	-3 
29800	 10.03 	1 	9.46 	0.57 	0 	-3 
29900	 10.12 	1 	9.86 	0.26 	0 	-3 
30000	 10.75 	1 	10.39 	0.36 	0 	-3 
30100	 8.34 	1 	9.16 	0.82 	0 	-3 
