#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
11100	 1.94	 12.65	 -147.03	 57.00	 -310.00	 63.00
11200	 1.94	 12.65	 -147.03	 57.00	 -310.00	 63.00
11300	 1.20	 9.30	 -148.28	 196.00	 -279.00	 153.00
11400	 1.11	 9.15	 -148.35	 -160.00	 137.00	 -40.00
11500	 1.11	 9.15	 -148.35	 -160.00	 137.00	 -40.00
11600	 1.34	 8.17	 -148.49	 -151.00	 67.00	 -415.00
11700	 1.48	 8.21	 -148.36	 -120.00	 -262.00	 -386.00
11800	 1.48	 8.21	 -148.36	 -120.00	 -262.00	 -386.00
11900	 3.85	 6.94	 -141.80	 -53.00	 214.00	 -412.00
12000	 3.91	 6.98	 -141.55	 -60.00	 399.00	 -350.00
12100	 3.91	 6.98	 -141.55	 -60.00	 399.00	 -350.00
12200	 3.23	 9.09	 -135.87	 23.00	 480.00	 -12.00
12300	 3.09	 9.30	 -135.77	 -301.00	 328.00	 20.00
12400	 3.09	 9.30	 -135.77	 -301.00	 328.00	 20.00
12500	 4.04	 13.76	 -135.96	 -62.00	 -360.00	 150.00
12600	 4.09	 13.84	 -136.02	 -208.00	 -203.00	 105.00
12700	 4.09	 13.84	 -136.02	 -208.00	 -203.00	 105.00
12800	 5.82	 13.27	 -138.33	 295.00	 -6.00	 255.00
12900	 5.84	 13.25	 -138.45	 440.00	 -351.00	 298.00
13000	 5.84	 13.25	 -138.45	 440.00	 -351.00	 298.00
13100	 -0.37	 10.70	 -142.51	 71.00	 -476.00	 -4.00
13200	 -0.45	 10.56	 -142.60	 -71.00	 -40.00	 -75.00
13300	 -0.45	 10.56	 -142.60	 -71.00	 -40.00	 -75.00
13400	 -0.09	 7.95	 -142.17	 -192.00	 443.00	 -128.00
13500	 -0.01	 7.97	 -142.12	 -40.00	 -187.00	 -86.00
13600	 -0.01	 7.97	 -142.12	 -40.00	 -187.00	 -86.00
13700	 1.31	 8.81	 -141.59	 43.00	 -67.00	 118.00
13800	 1.29	 8.76	 -141.64	 -22.00	 141.00	 -17.00
13900	 1.29	 8.76	 -141.64	 -22.00	 141.00	 -17.00
14000	 0.18	 10.36	 -142.33	 40.00	 -9.00	 -62.00
14100	 0.05	 10.31	 -142.31	 -12.00	 1.00	 -183.00
14200	 0.05	 10.31	 -142.31	 -12.00	 1.00	 -183.00
14300	 0.03	 11.65	 -139.91	 -319.00	 -52.00	 -354.00
14400	 0.11	 11.64	 -139.77	 -124.00	 -296.00	 -216.00
14500	 0.11	 11.64	 -139.77	 -124.00	 -296.00	 -216.00
14600	 4.22	 9.43	 -135.49	 -302.00	 -366.00	 -197.00
14700	 4.25	 9.35	 -135.37	 -53.00	 -574.00	 -238.00
14800	 4.25	 9.35	 -135.37	 -53.00	 -574.00	 -238.00
14900	 6.50	 6.07	 -131.40	 54.00	 35.00	 -107.00
15000	 6.34	 6.10	 -131.26	 314.00	 -9.00	 48.00
15100	 6.34	 6.10	 -131.26	 314.00	 -9.00	 48.00
