#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
5900	 3.20	 8.22	 -173.13	 8.00	 -299.00	 -183.00
6000	 3.18	 8.19	 -173.14	 114.00	 267.00	 -283.00
6100	 3.18	 8.19	 -173.14	 114.00	 267.00	 -283.00
6200	 2.47	 8.03	 -170.06	 -376.00	 391.00	 256.00
6300	 2.65	 7.99	 -170.06	 -162.00	 704.00	 424.00
6400	 2.65	 7.99	 -170.06	 -162.00	 704.00	 424.00
6500	 4.15	 14.64	 -177.01	 313.00	 -80.00	 650.00
6600	 3.94	 14.66	 -177.34	 315.00	 -295.00	 590.00
6700	 3.94	 14.66	 -177.34	 315.00	 -295.00	 590.00
6800	 -3.31	 12.97	 174.55	 -257.00	 -2.00	 271.00
6900	 -3.32	 12.85	 174.30	 -301.00	 -485.00	 373.00
7000	 -3.32	 12.85	 174.30	 -301.00	 -485.00	 373.00
7100	 0.99	 9.58	 168.51	 -733.00	 0.00	 197.00
7200	 1.20	 9.39	 168.34	 -667.00	 226.00	 56.00
7300	 1.20	 9.39	 168.34	 -667.00	 226.00	 56.00
7400	 8.61	 9.54	 164.42	 21.00	 185.00	 142.00
7500	 8.52	 9.66	 164.32	 151.00	 186.00	 162.00
7600	 8.52	 9.66	 164.32	 151.00	 186.00	 162.00
7700	 4.83	 11.58	 161.46	 2.00	 137.00	 129.00
7800	 4.72	 11.58	 161.40	 -78.00	 108.00	 -96.00
7900	 4.72	 11.58	 161.40	 -78.00	 108.00	 -96.00
8000	 3.74	 10.91	 160.44	 49.00	 -435.00	 168.00
8100	 3.60	 10.68	 160.42	 -280.00	 -155.00	 35.00
8200	 3.60	 10.68	 160.42	 -280.00	 -155.00	 35.00
8300	 3.82	 6.08	 158.54	 85.00	 76.00	 134.00
8400	 3.89	 6.01	 158.48	 37.00	 96.00	 81.00
8500	 3.89	 6.01	 158.48	 37.00	 96.00	 81.00
8600	 2.69	 8.34	 156.92	 64.00	 363.00	 -54.00
8700	 2.62	 8.45	 156.90	 200.00	 428.00	 -101.00
8800	 2.62	 8.45	 156.90	 200.00	 428.00	 -101.00
8900	 1.46	 15.39	 157.96	 -29.00	 143.00	 -56.00
9000	 1.48	 15.62	 158.03	 147.00	 -197.00	 -19.00
9100	 1.48	 15.62	 158.03	 147.00	 -197.00	 -19.00
9200	 0.69	 15.31	 159.46	 414.00	 -307.00	 189.00
9300	 0.46	 15.13	 159.46	 -25.00	 -562.00	 347.00
9400	 0.46	 15.13	 159.46	 -25.00	 -562.00	 347.00
9500	 -1.91	 9.95	 156.21	 -253.00	 396.00	 344.00
9600	 -1.81	 9.91	 155.97	 -520.00	 241.00	 325.00
9700	 -1.81	 9.91	 155.97	 -520.00	 241.00	 325.00
9800	 2.42	 12.16	 148.17	 -300.00	 70.00	 185.00
9900	 2.49	 12.19	 147.98	 -351.00	 -25.00	 -6.00
10000	 2.49	 12.19	 147.98	 -351.00	 -25.00	 -6.00
10100	 6.72	 11.60	 146.23	 -216.00	 -880.00	 -107.00
10200	 6.99	 11.38	 146.33	 24.00	 -339.00	 -186.00
10300	 6.99	 11.38	 146.33	 24.00	 -339.00	 -186.00
10400	 7.91	 5.05	 148.76	 302.00	 234.00	 -64.00
10500	 7.77	 5.05	 148.80	 196.00	 107.00	 -39.00
10600	 7.77	 5.05	 148.80	 196.00	 107.00	 -39.00
10700	 3.30	 7.75	 149.66	 339.00	 189.00	 -35.00
10800	 3.12	 7.70	 149.73	 311.00	 339.00	 33.00
10900	 3.12	 7.70	 149.73	 311.00	 339.00	 33.00
11000	 0.05	 11.82	 149.21	 -441.00	 617.00	 90.00
11100	 0.35	 12.16	 149.11	 -194.00	 68.00	 101.00
11200	 0.35	 12.16	 149.11	 -194.00	 68.00	 101.00
11300	 4.04	 16.29	 146.11	 -93.00	 -266.00	 -46.00
11400	 3.98	 16.10	 146.11	 313.00	 -436.00	 170.00
11500	 3.98	 16.10	 146.11	 313.00	 -436.00	 170.00
11600	 2.33	 10.94	 145.84	 -335.00	 -565.00	 -45.00
11700	 2.24	 10.73	 145.83	 -325.00	 -399.00	 -187.00
11800	 2.24	 10.73	 145.83	 -325.00	 -399.00	 -187.00
11900	 6.09	 3.05	 146.30	 241.00	 229.00	 -46.00
12000	 6.02	 2.92	 146.33	 -20.00	 468.00	 -143.00
12100	 6.02	 2.92	 146.33	 -20.00	 468.00	 -143.00
12200	 2.57	 9.56	 147.62	 450.00	 309.00	 174.00
12300	 2.29	 9.85	 147.61	 298.00	 -617.00	 316.00
12400	 2.29	 9.85	 147.61	 298.00	 -617.00	 316.00
12500	 -3.05	 7.79	 144.33	 -836.00	 280.00	 269.00
12600	 -2.85	 7.77	 144.16	 -1138.00	 644.00	 51.00
12700	 -2.85	 7.77	 144.16	 -1138.00	 644.00	 51.00
12800	 11.52	 15.49	 139.34	 -51.00	 109.00	 156.00
12900	 11.76	 15.69	 139.21	 44.00	 -324.00	 174.00
13000	 11.76	 15.69	 139.21	 44.00	 -324.00	 174.00
13100	 10.40	 14.50	 136.10	 382.00	 -400.00	 358.00
13200	 10.07	 14.40	 135.96	 459.00	 -323.00	 519.00
13300	 10.07	 14.40	 135.96	 459.00	 -323.00	 519.00
13400	 0.94	 10.17	 129.39	 241.00	 -15.00	 750.00
13500	 0.62	 9.95	 129.02	 -50.00	 506.00	 533.00
13600	 0.62	 9.95	 129.02	 -50.00	 506.00	 533.00
13700	 -2.12	 10.94	 117.51	 239.00	 407.00	 519.00
13800	 -2.09	 10.94	 117.14	 -247.00	 302.00	 468.00
13900	 -2.09	 10.94	 117.14	 -247.00	 302.00	 468.00
14000	 -0.77	 12.65	 108.05	 -465.00	 -714.00	 206.00
14100	 -0.43	 12.29	 107.88	 65.00	 -120.00	 199.00
14200	 -0.43	 12.29	 107.88	 65.00	 -120.00	 199.00
14300	 3.13	 8.56	 104.58	 -126.00	 -407.00	 -1.00
14400	 3.24	 8.59	 104.53	 -238.00	 191.00	 7.00
14500	 3.24	 8.59	 104.53	 -238.00	 191.00	 7.00
14600	 5.90	 9.42	 104.51	 -197.00	 437.00	 55.00
14700	 6.04	 9.68	 104.44	 -73.00	 351.00	 77.00
14800	 6.04	 9.68	 104.44	 -73.00	 351.00	 77.00
14900	 7.50	 15.92	 103.44	 460.00	 -1699.00	 262.00
15000	 7.36	 15.88	 103.44	 113.00	 -1665.00	 169.00
15100	 7.36	 15.88	 103.44	 113.00	 -1665.00	 169.00
