#Time(ms)	 Roll 	 Pitch 	 Yaw 	 xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2700	 3.05	 21.49	 -144.00	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
2800	 3.03	 21.45	 -143.92	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
2900	 3.03	 21.45	 -143.92	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3000	 3.45	 19.67	 -141.60	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3100	 3.42	 19.64	 -141.52	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3200	 3.42	 19.64	 -141.52	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3300	 3.21	 19.91	 -139.33	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3400	 3.22	 19.84	 -139.28	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3500	 3.22	 19.84	 -139.28	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3600	 2.61	 18.04	 -138.40	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3700	 2.54	 17.97	 -138.39	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3800	 2.54	 17.97	 -138.39	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
3900	 1.61	 16.17	 -137.68	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
4000	 1.54	 16.15	 -137.65	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
4100	 1.54	 16.15	 -137.65	 0.00	 0.00	 0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
4200	 1.13	 12.28	 -136.88	 0.00	 0.00	 0.00	 1	 1	 1	 hover	 1500	 1500	 1500	 1000	 0.00	 0.00	 0.00
4300	 1.06	 12.20	 -136.84	 0.00	 -0.81	 -1.96	 0	 1	 1	 hover	 1500	 1500	 1500	 978	 0.00	 0.00	 0.00
4400	 1.06	 12.20	 -136.84	 0.00	 -0.81	 -2.49	 1	 0	 1	 hover	 1500	 1500	 1500	 970	 0.00	 0.00	 0.00
4500	 0.61	 12.20	 -135.70	 0.00	 0.51	 -4.18	 1	 1	 1	 hover	 1499	 1500	 1500	 949	 0.00	 0.00	 0.00
4600	 0.57	 12.26	 -135.67	 -2.73	 0.51	 -2.58	 1	 0	 1	 hover	 1500	 1502	 1500	 962	 0.00	 0.00	 0.00
4700	 0.57	 12.26	 -135.67	 -2.32	 0.98	 -2.58	 1	 1	 1	 hover	 1499	 1502	 1500	 960	 0.00	 0.00	 0.00
4800	 0.47	 10.72	 -134.92	 -2.32	 3.65	 -4.18	 1	 1	 1	 hover	 1496	 1502	 1500	 940	 0.00	 0.00	 0.00
4900	 0.45	 10.66	 -134.90	 -2.32	 7.48	 -2.67	 1	 1	 1	 hover	 1492	 1502	 1500	 952	 0.00	 0.00	 0.00
5000	 0.45	 10.66	 -134.90	 4.35	 4.54	 -0.27	 1	 1	 1	 hover	 1495	 1495	 1500	 976	 0.00	 0.00	 0.00
5100	 -1.17	 10.35	 -134.30	 4.35	 1.78	 -1.33	 1	 1	 1	 hover	 1498	 1495	 1500	 964	 0.00	 0.00	 0.00
5200	 -1.19	 10.46	 -134.27	 8.44	 -1.24	 1.16	 1	 1	 1	 hover	 1501	 1491	 1500	 990	 0.00	 0.00	 0.00
5300	 -1.19	 10.46	 -134.27	 8.44	 0.97	 3.26	 1	 1	 1	 hover	 1499	 1491	 1500	 1014	 0.00	 0.00	 0.00
5400	 -1.05	 12.66	 -133.44	 3.19	 -1.17	 3.65	 1	 1	 1	 hover	 1501	 1496	 1500	 1022	 0.00	 0.00	 0.00
5500	 -1.00	 12.67	 -133.41	 4.97	 0.71	 5.43	 1	 1	 1	 hover	 1499	 1495	 1500	 1045	 0.00	 0.00	 0.00
5600	 -1.00	 12.67	 -133.41	 5.57	 -4.62	 5.16	 1	 1	 1	 hover	 1504	 1494	 1500	 1048	 0.00	 0.00	 0.00
5700	 -0.40	 12.83	 -132.54	 5.57	 -6.76	 1.69	 1	 1	 1	 hover	 1506	 1494	 1500	 1015	 0.00	 0.00	 0.00
5800	 -0.43	 12.83	 -132.50	 5.57	 -6.76	 0.27	 1	 0	 1	 hover	 1500	 1494	 1500	 1001	 0.00	 0.00	 0.00
5900	 -0.43	 12.83	 -132.50	 5.57	 -6.76	 -4.27	 1	 1	 1	 hover	 1506	 1494	 1500	 951	 0.00	 0.00	 0.00
6000	 -0.56	 11.83	 -131.40	 5.57	 -6.76	 -4.27	 0	 1	 0	 hover	 1506	 1500	 1500	 951	 0.00	 0.00	 0.00
6100	 -0.51	 11.76	 -131.36	 5.57	 -5.61	 -4.27	 0	 1	 0	 hover	 1505	 1500	 1500	 951	 0.00	 0.00	 0.00
6200	 -0.51	 11.76	 -131.36	 5.57	 -12.22	 -4.27	 0	 1	 0	 hover	 1512	 1500	 1500	 951	 0.00	 0.00	 0.00
6300	 -0.55	 9.98	 -130.57	 5.57	 -12.22	 -4.27	 1	 0	 1	 hover	 1500	 1494	 1500	 947	 0.00	 0.00	 0.00
6400	 -0.55	 9.92	 -130.56	 5.57	 -11.76	 -4.27	 1	 1	 0	 hover	 1511	 1494	 1500	 947	 0.00	 0.00	 0.00
6500	 -0.55	 9.92	 -130.56	 5.57	 -10.45	 -4.27	 1	 1	 0	 hover	 1510	 1494	 1500	 947	 0.00	 0.00	 0.00
6600	 -1.14	 10.42	 -130.48	 5.57	 -2.58	 -4.27	 1	 1	 0	 hover	 1502	 1494	 1500	 947	 0.00	 0.00	 0.00
6700	 -1.15	 10.50	 -130.47	 5.57	 -5.32	 -4.27	 0	 1	 1	 hover	 1505	 1500	 1500	 942	 0.00	 0.00	 0.00
6800	 -1.15	 10.50	 -130.47	 5.57	 -5.32	 -4.27	 0	 1	 1	 hover	 1505	 1500	 1500	 938	 0.00	 0.00	 0.00
6900	 -1.18	 10.83	 -130.63	 5.57	 0.24	 -8.12	 0	 1	 1	 hover	 1499	 1500	 1500	 892	 0.00	 0.00	 0.00
7000	 -1.12	 10.83	 -130.63	 5.57	 -2.31	 -6.78	 0	 1	 1	 hover	 1502	 1500	 1500	 898	 0.00	 0.00	 0.00
7100	 -1.12	 10.83	 -130.63	 5.57	 0.36	 -8.30	 0	 1	 1	 hover	 1499	 1500	 1500	 875	 0.00	 0.00	 0.00
7200	 -1.00	 10.89	 -130.27	 5.57	 1.61	 -11.45	 0	 1	 1	 hover	 1498	 1500	 1500	 832	 0.00	 0.00	 0.00
7300	 -0.95	 10.89	 -130.23	 5.57	 4.04	 -11.40	 0	 1	 1	 hover	 1495	 1500	 1500	 821	 0.00	 0.00	 0.00
7400	 -0.95	 10.89	 -130.23	 5.57	 0.26	 -11.64	 0	 1	 1	 hover	 1499	 1500	 1500	 807	 0.00	 0.00	 0.00
7500	 0.49	 8.57	 -128.76	 5.57	 -0.75	 -13.21	 0	 1	 1	 hover	 1500	 1500	 1500	 778	 0.00	 0.00	 0.00
7600	 0.52	 8.43	 -128.71	 5.57	 0.70	 -12.53	 0	 1	 1	 hover	 1499	 1500	 1500	 772	 0.00	 0.00	 0.00
7700	 0.52	 8.43	 -128.71	 5.57	 -2.04	 -14.76	 0	 1	 1	 hover	 1502	 1500	 1500	 735	 0.00	 0.00	 0.00
7800	 0.66	 9.29	 -127.08	 5.57	 -1.60	 -14.93	 0	 1	 1	 hover	 1501	 1500	 1500	 718	 0.00	 0.00	 0.00
7900	 0.67	 9.30	 -127.02	 5.57	 -5.07	 -14.93	 1	 1	 0	 hover	 1505	 1494	 1500	 718	 0.00	 0.00	 0.00
8000	 0.67	 9.30	 -127.02	 6.46	 -5.07	 -13.73	 1	 0	 1	 hover	 1500	 1493	 1500	 717	 0.00	 0.00	 0.00
8100	 0.17	 7.86	 -125.36	 4.42	 -5.07	 -13.73	 1	 0	 0	 hover	 1500	 1495	 1500	 717	 0.00	 0.00	 0.00
8200	 0.08	 7.79	 -125.31	 3.97	 -0.97	 -13.08	 1	 1	 1	 hover	 1500	 1496	 1500	 710	 0.00	 0.00	 0.00
8300	 0.08	 7.79	 -125.31	 0.68	 -13.08	 -8.10	 1	 1	 1	 hover	 1513	 1499	 1500	 752	 0.00	 0.00	 0.00
8400	 -3.91	 8.13	 -124.41	 0.68	 -13.08	 -9.16	 1	 0	 1	 hover	 1500	 1499	 1500	 732	 0.00	 0.00	 0.00
8500	 -4.03	 8.18	 -124.38	 -2.00	 -9.16	 -6.58	 1	 1	 1	 hover	 1509	 1501	 1500	 751	 0.00	 0.00	 0.00
8600	 -4.03	 8.18	 -124.38	 2.07	 -9.16	 -11.57	 1	 1	 1	 hover	 1509	 1497	 1500	 690	 0.00	 0.00	 0.00
8700	 -2.81	 12.19	 -123.00	 1.70	 -12.19	 -5.60	 1	 1	 1	 hover	 1512	 1498	 1500	 744	 0.00	 0.00	 0.00
8800	 -2.65	 12.25	 -122.93	 1.70	 -12.19	 -5.60	 0	 1	 0	 hover	 1512	 1500	 1500	 744	 0.00	 0.00	 0.00
8900	 -2.65	 12.25	 -122.93	 1.70	 -12.19	 -5.60	 0	 1	 1	 hover	 1512	 1500	 1500	 738	 0.00	 0.00	 0.00
9000	 -1.77	 12.53	 -121.93	 6.87	 -5.60	 -4.27	 1	 1	 1	 hover	 1505	 1493	 1500	 747	 0.00	 0.00	 0.00
9100	 -1.76	 12.59	 -121.90	 6.87	 -4.53	 -0.35	 1	 1	 1	 hover	 1504	 1493	 1500	 786	 0.00	 0.00	 0.00
9200	 -1.76	 12.59	 -121.90	 6.87	 -4.53	 3.48	 1	 1	 1	 hover	 1504	 1493	 1500	 828	 0.00	 0.00	 0.00
9300	 -0.72	 11.63	 -120.90	 6.87	 -4.53	 5.26	 0	 0	 1	 hover	 1500	 1500	 1500	 851	 0.00	 0.00	 0.00
9400	 -0.75	 11.58	 -120.88	 13.23	 -4.53	 8.19	 1	 1	 1	 hover	 1504	 1486	 1500	 888	 0.00	 0.00	 0.00
9500	 -0.75	 11.58	 -120.88	 13.23	 -4.53	 8.53	 1	 0	 1	 hover	 1500	 1486	 1500	 900	 0.00	 0.00	 0.00
9600	 -0.47	 7.49	 -120.17	 13.23	 -4.53	 8.28	 1	 0	 1	 hover	 1500	 1486	 1500	 906	 0.00	 0.00	 0.00
9700	 -0.47	 7.32	 -120.15	 13.23	 -4.53	 8.63	 0	 0	 1	 hover	 1500	 1500	 1500	 918	 0.00	 0.00	 0.00
9800	 -0.47	 7.32	 -120.15	 13.23	 -4.53	 8.63	 0	 0	 0	 hover	 1500	 1500	 1500	 918	 0.00	 0.00	 0.00
9900	 -1.06	 8.55	 -120.34	 13.23	 -4.53	 8.63	 0	 0	 0	 hover	 1500	 1500	 1500	 918	 0.00	 0.00	 0.00
10000	 -1.10	 8.64	 -120.37	 13.23	 -4.53	 8.63	 0	 0	 0	 hover	 1500	 1500	 1500	 918	 0.00	 0.00	 0.00
10100	 -1.10	 8.64	 -120.37	 13.23	 -4.53	 8.63	 0	 0	 0	 hover	 1500	 1500	 1500	 918	 0.00	 0.00	 0.00
10200	 -1.07	 7.24	 -121.58	 13.23	 8.10	 8.63	 0	 1	 0	 hover	 1491	 1500	 1500	 918	 0.00	 0.00	 0.00
10300	 -1.05	 7.19	 -121.64	 13.23	 1.34	 8.63	 0	 1	 0	 hover	 1498	 1500	 1500	 918	 0.00	 0.00	 0.00
10400	 -1.05	 7.19	 -121.64	 13.23	 5.34	 8.63	 0	 1	 0	 hover	 1494	 1500	 1500	 918	 0.00	 0.00	 0.00
10500	 -0.94	 11.93	 -123.42	 13.23	 5.34	 8.63	 0	 0	 1	 hover	 1500	 1500	 1500	 927	 0.00	 0.00	 0.00
10600	 -0.89	 12.00	 -123.47	 13.23	 5.34	 7.29	 1	 0	 1	 hover	 1500	 1486	 1500	 921	 0.00	 0.00	 0.00
10700	 -0.89	 12.00	 -123.47	 14.93	 7.29	 3.02	 1	 1	 1	 hover	 1492	 1485	 1500	 881	 0.00	 0.00	 0.00
10800	 -0.77	 12.25	 -124.34	 14.93	 7.29	 3.02	 1	 0	 0	 hover	 1500	 1485	 1500	 881	 0.00	 0.00	 0.00
10900	 -0.83	 12.25	 -124.35	 14.93	 3.02	 3.02	 1	 1	 1	 hover	 1496	 1485	 1500	 884	 0.00	 0.00	 0.00
11000	 -0.83	 12.25	 -124.35	 14.93	 3.02	 -0.00	 0	 1	 1	 hover	 1496	 1500	 1500	 854	 0.00	 0.00	 0.00
11100	 0.19	 7.85	 -124.38	 14.93	 3.02	 -0.00	 0	 0	 0	 hover	 1500	 1500	 1500	 854	 0.00	 0.00	 0.00
11200	 0.23	 7.75	 -124.37	 14.93	 3.02	 -0.00	 0	 1	 1	 hover	 1496	 1500	 1500	 854	 0.00	 0.00	 0.00
11300	 0.23	 7.75	 -124.37	 14.93	 3.02	 -2.05	 0	 1	 1	 hover	 1496	 1500	 1500	 831	 0.00	 0.00	 0.00
11400	 -1.19	 5.80	 -124.86	 14.93	 3.02	 -2.31	 1	 0	 1	 hover	 1500	 1485	 1500	 826	 0.00	 0.00	 0.00
11500	 -1.16	 5.74	 -124.90	 15.47	 3.02	 -2.31	 1	 0	 1	 hover	 1500	 1484	 1500	 824	 0.00	 0.00	 0.00
11600	 -1.16	 5.74	 -124.90	 18.76	 3.02	 -2.31	 1	 0	 1	 hover	 1500	 1481	 1500	 822	 0.00	 0.00	 0.00
11700	 -1.53	 7.07	 -127.28	 16.54	 -2.31	 -1.57	 1	 1	 1	 hover	 1502	 1483	 1500	 828	 0.00	 0.00	 0.00
11800	 -1.55	 7.15	 -127.39	 20.98	 -2.31	 1.79	 1	 1	 1	 hover	 1502	 1479	 1500	 863	 0.00	 0.00	 0.00
11900	 -1.55	 7.15	 -127.39	 20.98	 -2.31	 -0.62	 1	 1	 1	 hover	 1502	 1479	 1500	 838	 0.00	 0.00	 0.00
12000	 -1.35	 10.50	 -130.99	 20.98	 -2.31	 -1.15	 1	 1	 1	 hover	 1502	 1479	 1500	 832	 0.00	 0.00	 0.00
12100	 -1.29	 10.57	 -131.11	 25.61	 -2.31	 0.27	 1	 0	 1	 hover	 1500	 1474	 1500	 846	 0.00	 0.00	 0.00
12200	 -1.29	 10.57	 -131.11	 25.61	 -2.31	 0.18	 1	 0	 1	 hover	 1500	 1474	 1500	 846	 0.00	 0.00	 0.00
12300	 -1.51	 11.58	 -134.07	 25.61	 -2.31	 -1.60	 1	 1	 1	 hover	 1502	 1474	 1500	 826	 0.00	 0.00	 0.00
12400	 -1.47	 11.57	 -134.12	 25.61	 -1.87	 -2.31	 1	 1	 1	 hover	 1501	 1474	 1500	 817	 0.00	 0.00	 0.00
12500	 -1.47	 11.57	 -134.12	 25.61	 3.38	 0.01	 0	 1	 1	 hover	 1496	 1500	 1500	 840	 0.00	 0.00	 0.00
12600	 -0.91	 11.27	 -134.82	 25.61	 -4.98	 0.01	 0	 1	 0	 hover	 1504	 1500	 1500	 840	 0.00	 0.00	 0.00
12700	 -0.87	 11.21	 -134.83	 25.61	 -1.76	 0.01	 0	 1	 1	 hover	 1501	 1500	 1500	 840	 0.00	 0.00	 0.00
12800	 -0.87	 11.21	 -134.83	 25.61	 0.78	 1.34	 0	 1	 1	 hover	 1499	 1500	 1500	 855	 0.00	 0.00	 0.00
12900	 -0.63	 10.59	 -134.91	 25.61	 0.78	 0.63	 0	 0	 1	 hover	 1500	 1500	 1500	 848	 0.00	 0.00	 0.00
13000	 -0.70	 10.57	 -134.93	 25.61	 0.78	 -1.24	 0	 0	 1	 hover	 1500	 1500	 1500	 828	 0.00	 0.00	 0.00
13100	 -0.70	 10.57	 -134.93	 25.61	 0.78	 -0.18	 1	 0	 1	 hover	 1500	 1474	 1500	 839	 0.00	 0.00	 0.00
13200	 -0.74	 10.57	 -135.03	 25.61	 -0.18	 -0.18	 1	 1	 0	 hover	 1500	 1474	 1500	 839	 0.00	 0.00	 0.00
13300	 -0.67	 10.70	 -135.03	 29.89	 -0.18	 -0.18	 1	 1	 0	 hover	 1500	 1470	 1500	 839	 0.00	 0.00	 0.00
13400	 -0.67	 10.70	 -135.03	 29.89	 -2.14	 -0.18	 0	 1	 0	 hover	 1502	 1500	 1500	 839	 0.00	 0.00	 0.00
13500	 -0.37	 11.47	 -135.72	 29.89	 -2.14	 -9.42	 1	 1	 1	 hover	 1502	 1470	 1500	 737	 0.00	 0.00	 0.00
13600	 -0.31	 11.42	 -135.77	 29.35	 -2.14	 -10.40	 1	 1	 1	 hover	 1502	 1470	 1500	 717	 0.00	 0.00	 0.00
13700	 -0.31	 11.42	 -135.77	 31.05	 -2.14	 -11.56	 1	 1	 1	 hover	 1502	 1468	 1500	 694	 0.00	 0.00	 0.00
13800	 -0.74	 8.19	 -137.79	 32.76	 -2.14	 -14.32	 1	 0	 1	 hover	 1500	 1467	 1500	 652	 0.00	 0.00	 0.00
13900	 -0.79	 8.26	 -137.89	 31.05	 -2.14	 -13.68	 1	 0	 1	 hover	 1500	 1468	 1500	 644	 0.00	 0.00	 0.00
14000	 -0.79	 8.26	 -137.89	 31.05	 -13.68	 -13.68	 1	 1	 0	 hover	 1513	 1468	 1500	 644	 0.00	 0.00	 0.00
14100	 -0.94	 8.60	 -140.41	 31.05	 -13.68	 -13.68	 1	 1	 0	 hover	 1513	 1468	 1500	 644	 0.00	 0.00	 0.00
14200	 -0.95	 8.61	 -140.46	 31.05	 -13.68	 -13.68	 0	 0	 0	 hover	 1500	 1500	 1500	 644	 0.00	 0.00	 0.00
14300	 -0.95	 8.61	 -140.46	 31.05	 -13.68	 -13.68	 0	 1	 0	 hover	 1513	 1500	 1500	 644	 0.00	 0.00	 0.00
14400	 -4.63	 8.72	 -140.76	 31.05	 -19.29	 -19.83	 1	 1	 1	 hover	 1519	 1468	 1500	 563	 0.00	 0.00	 0.00
14500	 -4.70	 8.73	 -140.72	 31.05	 -15.64	 -20.28	 0	 1	 1	 hover	 1515	 1500	 1500	 538	 0.00	 0.00	 0.00
14600	 -4.70	 8.73	 -140.72	 31.05	 -15.64	 -19.21	 0	 0	 1	 hover	 1500	 1500	 1500	 530	 0.00	 0.00	 0.00
14700	 -3.45	 10.50	 -138.99	 31.05	 -19.21	 -18.32	 1	 1	 1	 hover	 1519	 1468	 1500	 520	 0.00	 0.00	 0.00
14800	 -3.38	 10.54	 -138.94	 26.15	 -19.21	 -12.36	 1	 0	 1	 hover	 1500	 1473	 1500	 568	 0.00	 0.00	 0.00
14900	 -3.38	 10.54	 -138.94	 29.53	 -19.21	 -9.53	 1	 0	 1	 hover	 1500	 1470	 1500	 586	 0.00	 0.00	 0.00
15000	 -2.34	 10.84	 -140.04	 25.71	 -19.21	 -9.53	 1	 0	 0	 hover	 1500	 1474	 1500	 586	 0.00	 0.00	 0.00
15100	 -2.28	 10.82	 -140.18	 25.71	 -19.21	 -9.53	 1	 0	 0	 hover	 1500	 1474	 1500	 586	 0.00	 0.00	 0.00
15200	 -2.28	 10.82	 -140.18	 25.71	 -19.21	 -9.53	 1	 1	 0	 hover	 1519	 1474	 1500	 586	 0.00	 0.00	 0.00
15300	 -2.63	 9.81	 -145.36	 25.71	 -19.21	 -9.53	 1	 0	 0	 hover	 1500	 1474	 1500	 586	 0.00	 0.00	 0.00
15400	 -2.64	 9.80	 -145.58	 25.71	 -19.21	 -9.53	 1	 0	 0	 hover	 1500	 1474	 1500	 586	 0.00	 0.00	 0.00
15500	 -2.64	 9.80	 -145.58	 25.71	 -9.53	 -9.53	 0	 1	 0	 hover	 1509	 1500	 1500	 586	 0.00	 0.00	 0.00
15600	 -3.35	 10.61	 -150.62	 25.71	 -7.29	 -9.53	 0	 1	 1	 hover	 1507	 1500	 1500	 577	 0.00	 0.00	 0.00
15700	 -3.21	 10.63	 -150.77	 25.71	 -7.29	 -9.53	 0	 1	 0	 hover	 1507	 1500	 1500	 577	 0.00	 0.00	 0.00
15800	 -3.21	 10.63	 -150.77	 25.71	 -7.29	 -9.53	 0	 1	 0	 hover	 1507	 1500	 1500	 577	 0.00	 0.00	 0.00
15900	 -0.82	 10.36	 -154.78	 25.71	 -5.62	 -9.53	 0	 1	 0	 hover	 1505	 1500	 1500	 577	 0.00	 0.00	 0.00
16000	 -0.72	 10.31	 -154.92	 25.71	 -5.62	 -9.53	 0	 0	 0	 hover	 1500	 1500	 1500	 577	 0.00	 0.00	 0.00
16100	 -0.72	 10.31	 -154.92	 25.71	 -5.62	 -9.53	 0	 0	 0	 hover	 1500	 1500	 1500	 577	 0.00	 0.00	 0.00
16200	 -1.35	 9.57	 -157.48	 25.71	 -4.79	 -9.53	 0	 1	 0	 hover	 1504	 1500	 1500	 577	 0.00	 0.00	 0.00
16300	 -1.37	 9.59	 -157.50	 25.71	 -4.79	 -9.53	 0	 0	 1	 hover	 1500	 1500	 1500	 567	 0.00	 0.00	 0.00
16400	 -1.37	 9.59	 -157.50	 25.71	 -4.79	 -9.53	 0	 0	 1	 hover	 1500	 1500	 1500	 558	 0.00	 0.00	 0.00
16500	 -1.70	 9.25	 -156.87	 25.71	 -4.79	 -9.53	 0	 0	 1	 hover	 1500	 1500	 1500	 548	 0.00	 0.00	 0.00
16600	 -1.75	 9.25	 -156.83	 25.71	 -4.79	 -6.76	 0	 1	 1	 hover	 1504	 1500	 1500	 569	 0.00	 0.00	 0.00
16700	 -1.75	 9.25	 -156.83	 25.71	 -4.79	 -4.28	 0	 0	 1	 hover	 1500	 1500	 1500	 590	 0.00	 0.00	 0.00
16800	 -0.80	 9.62	 -155.51	 25.71	 -4.79	 -3.04	 0	 0	 1	 hover	 1500	 1500	 1500	 599	 0.00	 0.00	 0.00
16900	 -0.77	 9.65	 -155.46	 25.71	 -4.79	 -6.51	 0	 1	 1	 hover	 1504	 1500	 1500	 558	 0.00	 0.00	 0.00
17000	 -0.77	 9.65	 -155.46	 25.71	 -5.15	 -8.02	 1	 1	 1	 hover	 1505	 1474	 1500	 535	 0.00	 0.00	 0.00
17100	 -0.14	 10.08	 -152.29	 25.71	 -5.65	 -9.18	 0	 1	 1	 hover	 1505	 1500	 1500	 514	 0.00	 0.00	 0.00
17200	 -0.13	 10.08	 -152.17	 25.71	 -5.65	 -11.23	 0	 1	 1	 hover	 1505	 1500	 1500	 482	 0.00	 0.00	 0.00
17300	 -0.13	 10.08	 -152.17	 25.71	 -5.65	 -9.47	 0	 0	 1	 hover	 1500	 1500	 1500	 490	 0.00	 0.00	 0.00
17400	 -0.13	 10.22	 -148.78	 25.71	 -5.65	 -10.12	 0	 0	 1	 hover	 1500	 1500	 1500	 474	 0.00	 0.00	 0.00
17500	 -0.16	 10.18	 -148.69	 25.71	 -5.65	 -9.18	 1	 0	 1	 hover	 1500	 1474	 1500	 474	 0.00	 0.00	 0.00
