#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
7500	 0.49	 8.57	 -128.76	 123.00	 3.00	 -100.00
7600	 0.52	 8.43	 -128.71	 23.00	 45.00	 -78.00
7700	 0.52	 8.43	 -128.71	 23.00	 45.00	 -78.00
7800	 0.66	 9.29	 -127.08	 -123.00	 -145.00	 -100.00
7900	 0.67	 9.30	 -127.02	 116.00	 -231.00	 -96.00
8000	 0.67	 9.30	 -127.02	 116.00	 -231.00	 -96.00
8100	 0.17	 7.86	 -125.36	 372.00	 -65.00	 -44.00
8200	 0.08	 7.79	 -125.31	 286.00	 16.00	 -48.00
8300	 0.08	 7.79	 -125.31	 286.00	 16.00	 -48.00
8400	 -3.91	 8.13	 -124.41	 -46.00	 165.00	 -59.00
8500	 -4.03	 8.18	 -124.38	 -4.00	 280.00	 -79.00
8600	 -4.03	 8.18	 -124.38	 -4.00	 280.00	 -79.00
8700	 -2.81	 12.19	 -123.00	 70.00	 30.00	 -43.00
8800	 -2.65	 12.25	 -122.93	 -63.00	 -36.00	 -53.00
8900	 -2.65	 12.25	 -122.93	 -63.00	 -36.00	 -53.00
9000	 -1.77	 12.53	 -121.93	 -123.00	 80.00	 -109.00
9100	 -1.76	 12.59	 -121.90	 6.00	 -174.00	 -57.00
9200	 -1.76	 12.59	 -121.90	 6.00	 -174.00	 -57.00
9300	 -0.72	 11.63	 -120.90	 45.00	 -277.00	 -16.00
9400	 -0.75	 11.58	 -120.88	 42.00	 -353.00	 -19.00
9500	 -0.75	 11.58	 -120.88	 42.00	 -353.00	 -19.00
9600	 -0.47	 7.49	 -120.17	 151.00	 -76.00	 8.00
9700	 -0.47	 7.32	 -120.15	 -56.00	 243.00	 -34.00
9800	 -0.47	 7.32	 -120.15	 -56.00	 243.00	 -34.00
9900	 -1.06	 8.55	 -120.34	 -87.00	 -52.00	 8.00
10000	 -1.10	 8.64	 -120.37	 -86.00	 -148.00	 37.00
10100	 -1.10	 8.64	 -120.37	 -86.00	 -148.00	 37.00
10200	 -1.07	 7.24	 -121.58	 60.00	 280.00	 107.00
10300	 -1.05	 7.19	 -121.64	 -58.00	 411.00	 105.00
10400	 -1.05	 7.19	 -121.64	 -58.00	 411.00	 105.00
10500	 -0.94	 11.93	 -123.42	 104.00	 -73.00	 111.00
10600	 -0.89	 12.00	 -123.47	 -32.00	 -25.00	 35.00
10700	 -0.89	 12.00	 -123.47	 -32.00	 -25.00	 35.00
10800	 -0.77	 12.25	 -124.34	 36.00	 -119.00	 -5.00
10900	 -0.83	 12.25	 -124.35	 -147.00	 -523.00	 4.00
11000	 -0.83	 12.25	 -124.35	 -147.00	 -523.00	 4.00
11100	 0.19	 7.85	 -124.38	 76.00	 -125.00	 46.00
11200	 0.23	 7.75	 -124.37	 78.00	 -181.00	 31.00
11300	 0.23	 7.75	 -124.37	 78.00	 -181.00	 31.00
11400	 -1.19	 5.80	 -124.86	 111.00	 -10.00	 126.00
11500	 -1.16	 5.74	 -124.90	 126.00	 8.00	 181.00
11600	 -1.16	 5.74	 -124.90	 126.00	 8.00	 181.00
11700	 -1.53	 7.07	 -127.28	 -33.00	 186.00	 231.00
11800	 -1.55	 7.15	 -127.39	 -76.00	 243.00	 173.00
11900	 -1.55	 7.15	 -127.39	 -76.00	 243.00	 173.00
12000	 -1.35	 10.50	 -130.99	 41.00	 51.00	 215.00
12100	 -1.29	 10.57	 -131.11	 127.00	 -51.00	 200.00
12200	 -1.29	 10.57	 -131.11	 127.00	 -51.00	 200.00
12300	 -1.51	 11.58	 -134.07	 -202.00	 29.00	 9.00
12400	 -1.47	 11.57	 -134.12	 -139.00	 -4.00	 -3.00
12500	 -1.47	 11.57	 -134.12	 -139.00	 -4.00	 -3.00
12600	 -0.91	 11.27	 -134.82	 -13.00	 32.00	 -29.00
12700	 -0.87	 11.21	 -134.83	 -22.00	 26.00	 -69.00
12800	 -0.87	 11.21	 -134.83	 -22.00	 26.00	 -69.00
12900	 -0.63	 10.59	 -134.91	 155.00	 -113.00	 10.00
13000	 -0.70	 10.57	 -134.93	 147.00	 -85.00	 10.00
13100	 -0.70	 10.57	 -134.93	 147.00	 -85.00	 10.00
13200	 -0.74	 10.57	 -135.03	 -171.00	 354.00	 -7.00
13300	 -0.67	 10.70	 -135.03	 -71.00	 -160.00	 37.00
13400	 -0.67	 10.70	 -135.03	 -71.00	 -160.00	 37.00
13500	 -0.37	 11.47	 -135.72	 -161.00	 -284.00	 32.00
13600	 -0.31	 11.42	 -135.77	 17.00	 -314.00	 89.00
13700	 -0.31	 11.42	 -135.77	 17.00	 -314.00	 89.00
13800	 -0.74	 8.19	 -137.79	 1.00	 -145.00	 172.00
13900	 -0.79	 8.26	 -137.89	 -132.00	 -28.00	 104.00
14000	 -0.79	 8.26	 -137.89	 -132.00	 -28.00	 104.00
14100	 -0.94	 8.60	 -140.41	 41.00	 1.00	 22.00
14200	 -0.95	 8.61	 -140.46	 412.00	 -179.00	 58.00
14300	 -0.95	 8.61	 -140.46	 412.00	 -179.00	 58.00
14400	 -4.63	 8.72	 -140.76	 101.00	 -43.00	 -14.00
14500	 -4.70	 8.73	 -140.72	 -43.00	 106.00	 -135.00
14600	 -4.70	 8.73	 -140.72	 -43.00	 106.00	 -135.00
14700	 -3.45	 10.50	 -138.99	 -2.00	 22.00	 7.00
14800	 -3.38	 10.54	 -138.94	 -19.00	 -80.00	 128.00
14900	 -3.38	 10.54	 -138.94	 -19.00	 -80.00	 128.00
15000	 -2.34	 10.84	 -140.04	 63.00	 -70.00	 219.00
15100	 -2.28	 10.82	 -140.18	 66.00	 -106.00	 331.00
15200	 -2.28	 10.82	 -140.18	 66.00	 -106.00	 331.00
15300	 -2.63	 9.81	 -145.36	 97.00	 -118.00	 317.00
15400	 -2.64	 9.80	 -145.58	 46.00	 18.00	 325.00
15500	 -2.64	 9.80	 -145.58	 46.00	 18.00	 325.00
15600	 -3.35	 10.61	 -150.62	 -195.00	 5.00	 170.00
15700	 -3.21	 10.63	 -150.77	 -62.00	 6.00	 206.00
15800	 -3.21	 10.63	 -150.77	 -62.00	 6.00	 206.00
15900	 -0.82	 10.36	 -154.78	 108.00	 -81.00	 197.00
16000	 -0.72	 10.31	 -154.92	 -87.00	 -3.00	 71.00
16100	 -0.72	 10.31	 -154.92	 -87.00	 -3.00	 71.00
16200	 -1.35	 9.57	 -157.48	 33.00	 -60.00	 -11.00
16300	 -1.37	 9.59	 -157.50	 71.00	 -151.00	 -40.00
16400	 -1.37	 9.59	 -157.50	 71.00	 -151.00	 -40.00
16500	 -1.70	 9.25	 -156.87	 -63.00	 55.00	 -112.00
16600	 -1.75	 9.25	 -156.83	 -91.00	 2.00	 -87.00
16700	 -1.75	 9.25	 -156.83	 -91.00	 2.00	 -87.00
16800	 -0.80	 9.62	 -155.51	 78.00	 -48.00	 -161.00
16900	 -0.77	 9.65	 -155.46	 -82.00	 10.00	 -176.00
17000	 -0.77	 9.65	 -155.46	 -82.00	 10.00	 -176.00
17100	 -0.14	 10.08	 -152.29	 20.00	 -42.00	 -194.00
17200	 -0.13	 10.08	 -152.17	 46.00	 -97.00	 -169.00
17300	 -0.13	 10.08	 -152.17	 46.00	 -97.00	 -169.00
17400	 -0.13	 10.22	 -148.78	 136.00	 -118.00	 -118.00
17500	 -0.16	 10.18	 -148.69	 201.00	 -77.00	 -91.00
17600	 -0.16	 10.18	 -148.69	 201.00	 -77.00	 -91.00
17700	 -1.38	 9.60	 -146.54	 -24.00	 -31.00	 -71.00
17800	 -1.34	 9.60	 -146.47	 114.00	 -83.00	 -27.00
17900	 -1.34	 9.60	 -146.47	 114.00	 -83.00	 -27.00
18000	 -1.89	 9.13	 -145.37	 -35.00	 -140.00	 56.00
18100	 -1.95	 9.14	 -145.37	 32.00	 -125.00	 45.00
18200	 -1.95	 9.14	 -145.37	 32.00	 -125.00	 45.00
18300	 -1.27	 8.72	 -145.95	 -4.00	 -39.00	 97.00
18400	 -1.25	 8.69	 -145.99	 -35.00	 17.00	 102.00
18500	 -1.25	 8.69	 -145.99	 -35.00	 17.00	 102.00
18600	 -1.80	 9.51	 -147.77	 -61.00	 -13.00	 72.00
18700	 -1.83	 9.53	 -147.84	 -164.00	 -17.00	 67.00
18800	 -1.83	 9.53	 -147.84	 -164.00	 -17.00	 67.00
18900	 -1.50	 9.52	 -149.35	 141.00	 -40.00	 2.00
19000	 -1.49	 9.50	 -149.39	 72.00	 -17.00	 18.00
19100	 -1.49	 9.50	 -149.39	 72.00	 -17.00	 18.00
19200	 -1.62	 9.40	 -149.90	 76.00	 -56.00	 20.00
19300	 -1.59	 9.41	 -149.91	 -15.00	 -84.00	 49.00
19400	 -1.59	 9.41	 -149.91	 -15.00	 -84.00	 49.00
19500	 -1.86	 9.58	 -150.32	 -5.00	 86.00	 57.00
19600	 -1.86	 9.42	 -150.33	 -1236.00	 -531.00	 -140.00
19700	 -1.86	 9.42	 -150.33	 -1236.00	 -531.00	 -140.00
19800	 0.81	 8.92	 -150.59	 -488.00	 292.00	 -30.00
19900	 0.82	 8.99	 -150.61	 135.00	 400.00	 57.00
20000	 0.82	 8.99	 -150.61	 135.00	 400.00	 57.00
20100	 0.66	 9.35	 -150.37	 9.00	 -209.00	 35.00
20200	 0.61	 9.36	 -150.36	 11.00	 32.00	 -21.00
20300	 0.61	 9.36	 -150.36	 11.00	 32.00	 -21.00
20400	 0.34	 9.12	 -150.61	 5.00	 -29.00	 0.00
20500	 0.35	 9.06	 -150.64	 9.00	 -42.00	 26.00
20600	 0.35	 9.06	 -150.64	 9.00	 -42.00	 26.00
20700	 0.12	 9.02	 -150.88	 14.00	 -49.00	 20.00
20800	 0.11	 9.03	 -150.88	 20.00	 -50.00	 21.00
20900	 0.11	 9.03	 -150.88	 20.00	 -50.00	 21.00
21000	 0.11	 9.03	 -150.88	 20.00	 -50.00	 21.00
21100	 -0.14	 8.99	 -151.19	 25.00	 -48.00	 15.00
21200	 -0.15	 8.99	 -151.20	 -2.00	 -50.00	 10.00
21300	 -0.15	 8.99	 -151.20	 -2.00	 -50.00	 10.00
21400	 -0.15	 8.99	 -151.20	 -2.00	 -50.00	 10.00
21500	 -0.31	 8.96	 -151.49	 20.00	 -47.00	 6.00
21600	 -0.32	 8.96	 -151.51	 13.00	 -48.00	 18.00
21700	 -0.32	 8.96	 -151.51	 13.00	 -48.00	 18.00
21800	 -0.32	 8.96	 -151.51	 13.00	 -48.00	 18.00
21900	 -0.46	 8.93	 -151.81	 15.00	 -49.00	 12.00
22000	 -0.46	 8.93	 -151.81	 17.00	 -48.00	 16.00
22100	 -0.46	 8.93	 -151.81	 17.00	 -48.00	 16.00
22200	 -0.46	 8.93	 -151.81	 17.00	 -48.00	 16.00
22300	 -0.55	 8.90	 -152.11	 16.00	 -49.00	 15.00
22400	 -0.55	 8.90	 -152.12	 16.00	 -48.00	 16.00
22500	 -0.55	 8.90	 -152.12	 16.00	 -48.00	 16.00
22600	 -0.55	 8.90	 -152.12	 16.00	 -48.00	 16.00
22700	 -0.62	 8.89	 -152.41	 16.00	 -49.00	 15.00
22800	 -0.62	 8.89	 -152.41	 16.00	 -48.00	 16.00
22900	 -0.62	 8.89	 -152.41	 16.00	 -48.00	 16.00
23000	 -0.62	 8.89	 -152.41	 16.00	 -48.00	 16.00
23100	 -0.68	 8.89	 -152.70	 17.00	 -48.00	 15.00
23200	 -0.68	 8.89	 -152.71	 16.00	 -48.00	 15.00
23300	 -0.68	 8.89	 -152.71	 16.00	 -48.00	 15.00
23400	 -0.68	 8.89	 -152.71	 16.00	 -48.00	 15.00
23500	 -0.71	 8.88	 -153.00	 16.00	 -47.00	 15.00
23600	 -0.71	 8.88	 -153.01	 16.00	 -47.00	 15.00
23700	 -0.71	 8.88	 -153.01	 16.00	 -47.00	 15.00
23800	 -0.71	 8.88	 -153.01	 16.00	 -47.00	 15.00
23900	 -0.74	 8.88	 -153.30	 16.00	 -48.00	 15.00
24000	 -0.75	 8.88	 -153.30	 16.00	 -49.00	 15.00
24100	 -0.75	 8.88	 -153.30	 16.00	 -49.00	 15.00
24200	 -0.75	 8.88	 -153.30	 16.00	 -49.00	 15.00
24300	 -0.77	 8.87	 -153.59	 16.00	 -48.00	 16.00
24400	 -0.77	 8.87	 -153.59	 16.00	 -47.00	 16.00
24500	 -0.77	 8.87	 -153.59	 16.00	 -47.00	 16.00
24600	 -0.77	 8.87	 -153.59	 16.00	 -47.00	 16.00
24700	 -0.78	 8.87	 -153.87	 16.00	 -48.00	 15.00
24800	 -0.78	 8.87	 -153.88	 16.00	 -48.00	 15.00
24900	 -0.78	 8.87	 -153.88	 16.00	 -48.00	 15.00
25000	 -0.78	 8.87	 -153.88	 16.00	 -48.00	 15.00
25100	 -0.79	 8.86	 -154.17	 16.00	 -45.00	 15.00
25200	 -0.79	 8.86	 -154.18	 16.00	 -46.00	 15.00
25300	 -0.79	 8.86	 -154.18	 16.00	 -46.00	 15.00
25400	 -0.79	 8.86	 -154.18	 16.00	 -46.00	 15.00
25500	 -0.81	 8.88	 -154.46	 16.00	 -48.00	 14.00
25600	 -0.81	 8.88	 -154.47	 16.00	 -47.00	 14.00
25700	 -0.81	 8.88	 -154.47	 16.00	 -47.00	 14.00
25800	 -0.81	 8.88	 -154.68	 17.00	 -47.00	 16.00
25900	 -0.81	 8.87	 -154.68	 15.00	 -49.00	 16.00
26000	 -0.81	 8.87	 -154.68	 15.00	 -49.00	 16.00
26100	 -0.81	 8.87	 -154.68	 15.00	 -49.00	 16.00
26200	 -0.82	 8.86	 -154.97	 16.00	 -47.00	 15.00
26300	 -0.82	 8.86	 -154.98	 15.00	 -48.00	 15.00
26400	 -0.82	 8.86	 -154.98	 15.00	 -48.00	 15.00
26500	 -0.82	 8.86	 -154.98	 15.00	 -48.00	 15.00
26600	 -0.82	 8.87	 -155.27	 17.00	 -46.00	 16.00
26700	 -0.82	 8.87	 -155.28	 16.00	 -49.00	 16.00
26800	 -0.82	 8.87	 -155.28	 16.00	 -49.00	 16.00
26900	 -0.82	 8.88	 -155.49	 16.00	 -47.00	 15.00
27000	 -0.82	 8.88	 -155.50	 17.00	 -48.00	 15.00
27100	 -0.82	 8.88	 -155.50	 17.00	 -48.00	 15.00
27200	 -0.82	 8.88	 -155.71	 16.00	 -46.00	 15.00
27300	 -0.82	 8.88	 -155.72	 15.00	 -47.00	 16.00
27400	 -0.82	 8.88	 -155.72	 15.00	 -47.00	 16.00
27500	 -0.82	 8.89	 -155.93	 16.00	 -47.00	 15.00
27600	 -0.83	 8.89	 -155.94	 16.00	 -46.00	 16.00
27700	 -0.83	 8.89	 -155.94	 16.00	 -46.00	 16.00
27800	 -0.83	 8.88	 -156.16	 16.00	 -46.00	 15.00
27900	 -0.83	 8.88	 -156.16	 15.00	 -47.00	 15.00
28000	 -0.83	 8.88	 -156.16	 15.00	 -47.00	 15.00
28100	 -0.84	 8.89	 -156.37	 15.00	 -47.00	 15.00
28200	 -0.83	 8.89	 -156.38	 17.00	 -47.00	 15.00
28300	 -0.83	 8.89	 -156.38	 17.00	 -47.00	 15.00
28400	 -0.61	 9.47	 -156.39	 20.00	 -47.00	 15.00
28500	 -0.61	 9.49	 -156.38	 16.00	 -42.00	 16.00
28600	 -0.61	 9.49	 -156.38	 16.00	 -42.00	 16.00
28700	 -0.38	 10.15	 -156.32	 15.00	 -45.00	 16.00
28800	 -0.38	 10.18	 -156.32	 13.00	 -49.00	 15.00
28900	 -0.38	 10.18	 -156.32	 13.00	 -49.00	 15.00
29000	 -0.15	 10.68	 -156.29	 17.00	 -45.00	 15.00
29100	 -0.15	 10.69	 -156.29	 15.00	 -46.00	 14.00
29200	 -0.15	 10.69	 -156.29	 15.00	 -46.00	 14.00
29300	 -0.00	 11.10	 -156.25	 17.00	 -46.00	 15.00
29400	 -0.00	 11.10	 -156.25	 15.00	 -47.00	 16.00
29500	 -0.00	 11.10	 -156.25	 15.00	 -47.00	 16.00
29600	 0.12	 11.43	 -156.22	 15.00	 -47.00	 15.00
29700	 0.13	 11.45	 -156.22	 16.00	 -47.00	 15.00
29800	 0.13	 11.45	 -156.22	 16.00	 -47.00	 15.00
29900	 0.22	 11.70	 -156.20	 16.00	 -47.00	 16.00
30000	 0.22	 11.72	 -156.20	 16.00	 -47.00	 15.00
30100	 0.22	 11.72	 -156.20	 16.00	 -47.00	 15.00
