#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
12800	 -7.44	 2.76	 1.31	 115.00	 -47.00	 7.00
12900	 -7.44	 2.76	 1.31	 115.00	 -47.00	 7.00
13000	 -7.45	 2.75	 1.40	 122.00	 -48.00	 8.00
13100	 -7.45	 2.75	 1.40	 120.00	 -48.00	 7.00
13200	 -7.45	 2.75	 1.40	 120.00	 -48.00	 7.00
13300	 -7.43	 2.77	 1.48	 98.00	 -42.00	 7.00
13400	 -7.42	 2.78	 1.49	 79.00	 -47.00	 0.00
13500	 -7.42	 2.78	 1.49	 79.00	 -47.00	 0.00
13600	 -7.41	 2.81	 1.62	 126.00	 -60.00	 7.00
13700	 -7.42	 2.82	 1.62	 123.00	 -43.00	 6.00
13800	 -7.42	 2.82	 1.62	 123.00	 -43.00	 6.00
13900	 -7.39	 2.82	 1.71	 115.00	 -46.00	 6.00
14000	 -7.39	 2.81	 1.71	 116.00	 -47.00	 7.00
14100	 -7.39	 2.81	 1.71	 116.00	 -47.00	 7.00
14200	 -7.39	 2.84	 1.80	 120.00	 -48.00	 7.00
14300	 -7.39	 2.84	 1.80	 115.00	 -47.00	 6.00
14400	 -7.39	 2.84	 1.80	 115.00	 -47.00	 6.00
14500	 -7.39	 2.82	 1.90	 115.00	 -51.00	 6.00
14600	 -7.39	 2.82	 1.90	 117.00	 -48.00	 6.00
14700	 -7.39	 2.82	 1.90	 117.00	 -48.00	 6.00
14800	 -7.40	 2.83	 1.99	 116.00	 -46.00	 6.00
14900	 -7.40	 2.83	 1.99	 117.00	 -50.00	 6.00
15000	 -7.40	 2.83	 1.99	 117.00	 -50.00	 6.00
15100	 -7.39	 2.83	 2.08	 113.00	 -47.00	 6.00
