#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
10600	 3.51	 5.62	 105.11	 -92.00	 55.00	 -201.00
10700	 4.80	 6.18	 108.98	 -26.00	 -125.00	 -136.00
10800	 4.75	 6.13	 109.06	 -208.00	 -306.00	 -186.00
10900	 4.75	 6.13	 109.06	 -208.00	 -306.00	 -186.00
11000	 5.74	 2.95	 112.25	 13.00	 -56.00	 -293.00
11100	 5.77	 2.82	 112.40	 -69.00	 -171.00	 -257.00
11200	 5.77	 2.82	 112.40	 -69.00	 -171.00	 -257.00
11300	 6.00	 1.58	 117.45	 40.00	 -137.00	 -271.00
11400	 5.95	 1.56	 117.64	 -136.00	 -191.00	 -242.00
11500	 5.95	 1.56	 117.64	 -136.00	 -191.00	 -242.00
11600	 6.28	 -0.05	 122.36	 -137.00	 150.00	 -223.00
11700	 6.34	 -0.08	 122.52	 161.00	 294.00	 -246.00
11800	 6.34	 -0.08	 122.52	 161.00	 294.00	 -246.00
11900	 5.49	 3.30	 127.11	 -67.00	 47.00	 -275.00
12000	 5.49	 3.34	 127.28	 -68.00	 157.00	 -322.00
12100	 5.49	 3.34	 127.28	 -68.00	 157.00	 -322.00
12200	 5.70	 4.08	 132.49	 -40.00	 -27.00	 -295.00
12300	 5.74	 4.06	 132.70	 -24.00	 44.00	 -367.00
12400	 5.74	 4.06	 132.70	 -24.00	 44.00	 -367.00
12500	 5.74	 4.06	 132.70	 -24.00	 44.00	 -367.00
12600	 5.26	 3.96	 141.39	 -49.00	 92.00	 -296.00
12700	 5.27	 4.01	 141.64	 15.00	 33.00	 -205.00
12800	 5.27	 4.01	 141.64	 15.00	 33.00	 -205.00
12900	 5.27	 4.01	 141.64	 15.00	 33.00	 -205.00
13000	 3.91	 5.34	 146.72	 132.00	 -134.00	 26.00
13100	 3.87	 5.37	 146.74	 -3.00	 -139.00	 112.00
13200	 3.87	 5.37	 146.74	 -3.00	 -139.00	 112.00
13300	 3.87	 5.37	 146.74	 -3.00	 -139.00	 112.00
13400	 2.93	 2.39	 143.62	 -204.00	 -324.00	 288.00
13500	 3.04	 2.27	 143.48	 -58.00	 -77.00	 258.00
13600	 3.04	 2.27	 143.48	 -58.00	 -77.00	 258.00
13700	 3.04	 2.27	 143.48	 -58.00	 -77.00	 258.00
13800	 3.93	 3.13	 137.76	 -87.00	 54.00	 220.00
13900	 3.91	 3.24	 137.64	 -21.00	 110.00	 250.00
14000	 3.91	 3.24	 137.64	 -21.00	 110.00	 250.00
14100	 3.91	 3.24	 137.64	 -21.00	 110.00	 250.00
14200	 3.51	 6.76	 132.31	 -87.00	 -32.00	 248.00
14300	 3.51	 6.78	 132.18	 -130.00	 -45.00	 220.00
14400	 3.51	 6.78	 132.18	 -130.00	 -45.00	 220.00
14500	 3.51	 6.78	 132.18	 -130.00	 -45.00	 220.00
14600	 2.87	 6.79	 128.09	 4.00	 186.00	 -53.00
14700	 2.80	 7.01	 128.08	 -101.00	 253.00	 -161.00
14800	 2.80	 7.01	 128.08	 -101.00	 253.00	 -161.00
14900	 2.80	 7.01	 128.08	 -101.00	 253.00	 -161.00
15000	 4.70	 10.04	 130.83	 -331.00	 -67.00	 -208.00
15100	 4.84	 9.95	 130.95	 -31.00	 -290.00	 -143.00
15200	 4.84	 9.95	 130.95	 -31.00	 -290.00	 -143.00
15300	 4.84	 9.95	 130.95	 -31.00	 -290.00	 -143.00
15400	 6.28	 1.97	 134.39	 178.00	 246.00	 -75.00
15500	 6.14	 1.88	 134.42	 -32.00	 41.00	 -48.00
15600	 6.14	 1.88	 134.42	 -32.00	 41.00	 -48.00
15700	 6.14	 1.88	 134.42	 -32.00	 41.00	 -48.00
15800	 4.84	 2.63	 134.93	 -727.00	 -490.00	 22.00
15900	 5.08	 2.43	 134.94	 -200.00	 -168.00	 14.00
16000	 5.08	 2.43	 134.94	 -200.00	 -168.00	 14.00
16100	 5.08	 2.43	 134.94	 -200.00	 -168.00	 14.00
16200	 7.82	 0.93	 134.00	 -65.00	 -90.00	 -60.00
16300	 7.80	 0.97	 134.01	 128.00	 260.00	 -126.00
16400	 7.80	 0.97	 134.01	 128.00	 260.00	 -126.00
16500	 7.80	 0.97	 134.01	 128.00	 260.00	 -126.00
16600	 3.36	 4.34	 136.73	 125.00	 233.00	 -160.00
16700	 3.27	 4.50	 136.82	 98.00	 394.00	 -153.00
16800	 3.27	 4.50	 136.82	 98.00	 394.00	 -153.00
16900	 3.27	 4.50	 136.82	 98.00	 394.00	 -153.00
17000	 3.06	 10.40	 139.36	 -8.00	 -442.00	 -67.00
17100	 3.17	 10.41	 139.41	 4.00	 -315.00	 -100.00
17200	 3.17	 10.41	 139.41	 4.00	 -315.00	 -100.00
17300	 3.17	 10.41	 139.41	 4.00	 -315.00	 -100.00
17400	 4.26	 2.98	 142.54	 -177.00	 -407.00	 -197.00
17500	 4.39	 2.70	 142.65	 -209.00	 -110.00	 -158.00
17600	 4.39	 2.70	 142.65	 -209.00	 -110.00	 -158.00
17700	 4.39	 2.70	 142.65	 -209.00	 -110.00	 -158.00
17800	 6.62	 3.96	 146.54	 -238.00	 -6.00	 -137.00
17900	 6.71	 4.12	 146.60	 -263.00	 102.00	 -186.00
18000	 6.71	 4.12	 146.60	 -263.00	 102.00	 -186.00
18100	 9.70	 4.77	 149.52	 164.00	 -3.00	 -210.00
18200	 9.68	 4.78	 149.62	 378.00	 -9.00	 -159.00
18300	 9.68	 4.78	 149.62	 378.00	 -9.00	 -159.00
18400	 4.23	 4.41	 153.01	 -47.00	 -106.00	 -171.00
18500	 4.16	 4.48	 153.15	 -306.00	 -598.00	 -172.00
18600	 4.16	 4.48	 153.15	 -306.00	 -598.00	 -172.00
18700	 5.80	 0.16	 156.67	 -7.00	 101.00	 -68.00
18800	 5.84	 0.01	 156.73	 109.00	 308.00	 -76.00
18900	 5.84	 0.01	 156.73	 109.00	 308.00	 -76.00
19000	 4.03	 3.06	 157.58	 183.00	 400.00	 -159.00
19100	 3.89	 3.28	 157.63	 0.00	 72.00	 -162.00
19200	 3.89	 3.28	 157.63	 0.00	 72.00	 -162.00
19300	 3.06	 6.06	 159.83	 -122.00	 245.00	 296.00
19400	 3.05	 6.14	 159.81	 -57.00	 -87.00	 436.00
19500	 3.05	 6.14	 159.81	 -57.00	 -87.00	 436.00
19600	 3.00	 6.47	 153.04	 -204.00	 -314.00	 466.00
19700	 2.93	 6.40	 152.72	 -679.00	 -685.00	 325.00
19800	 2.93	 6.40	 152.72	 -679.00	 -685.00	 325.00
19900	 8.48	 -1.05	 146.34	 27.00	 -20.00	 133.00
20000	 8.73	 -1.32	 146.22	 248.00	 317.00	 -38.00
20100	 8.73	 -1.32	 146.22	 248.00	 317.00	 -38.00
20200	 2.00	 11.72	 145.16	 -627.00	 -1632.00	 -72.00
20300	 1.86	 11.95	 145.20	 -374.00	 -1281.00	 2.00
20400	 1.86	 11.95	 145.20	 -374.00	 -1281.00	 2.00
20500	 8.34	 -5.39	 145.62	 419.00	 996.00	 -10.00
20600	 8.18	 -5.18	 145.59	 -6297.00	 -7286.00	 510.00
20700	 8.18	 -5.18	 145.59	 -6297.00	 -7286.00	 510.00
20800	 13.40	 1.58	 145.89	 -980.00	 -478.00	 -92.00
20900	 14.12	 1.21	 145.97	 68.00	 -1701.00	 -744.00
21000	 14.12	 1.21	 145.97	 68.00	 -1701.00	 -744.00
21100	 5.96	 1.90	 148.06	 33.00	 26.00	 -53.00
21200	 5.05	 2.38	 148.21	 -117.00	 606.00	 -16.00
21300	 5.05	 2.38	 148.21	 -117.00	 606.00	 -16.00
21400	 3.86	 4.16	 148.25	 -13.00	 -78.00	 -15.00
21500	 3.84	 4.07	 148.27	 -46.00	 31.00	 11.00
21600	 3.84	 4.07	 148.27	 -46.00	 31.00	 11.00
21700	 3.93	 3.79	 148.17	 -32.00	 21.00	 -4.00
21800	 3.93	 3.78	 148.17	 -45.00	 -8.00	 4.00
21900	 3.93	 3.78	 148.17	 -45.00	 -8.00	 4.00
22000	 3.93	 3.69	 148.05	 -46.00	 -2.00	 -1.00
22100	 3.94	 3.70	 148.05	 -27.00	 7.00	 2.00
22200	 3.94	 3.70	 148.05	 -27.00	 7.00	 2.00
22300	 3.96	 3.61	 147.95	 -40.00	 4.00	 4.00
22400	 3.96	 3.61	 147.95	 -40.00	 3.00	 6.00
22500	 3.96	 3.61	 147.95	 -40.00	 3.00	 6.00
22600	 3.98	 3.55	 147.85	 -38.00	 4.00	 3.00
22700	 3.98	 3.54	 147.84	 -39.00	 2.00	 3.00
22800	 3.98	 3.54	 147.84	 -39.00	 2.00	 3.00
22900	 3.99	 3.50	 147.74	 -39.00	 3.00	 5.00
23000	 4.00	 3.50	 147.73	 -39.00	 4.00	 3.00
23100	 4.00	 3.50	 147.73	 -39.00	 4.00	 3.00
23200	 4.00	 3.46	 147.62	 -39.00	 4.00	 4.00
23300	 4.00	 3.46	 147.62	 -40.00	 3.00	 4.00
23400	 4.00	 3.46	 147.62	 -40.00	 3.00	 4.00
23500	 4.01	 3.44	 147.52	 -39.00	 4.00	 4.00
23600	 4.01	 3.44	 147.51	 -38.00	 5.00	 5.00
23700	 4.01	 3.44	 147.51	 -38.00	 5.00	 5.00
23800	 4.01	 3.42	 147.40	 -38.00	 5.00	 4.00
23900	 4.02	 3.41	 147.40	 -40.00	 4.00	 3.00
24000	 4.02	 3.41	 147.40	 -40.00	 4.00	 3.00
24100	 4.02	 3.40	 147.29	 -38.00	 5.00	 4.00
24200	 4.01	 3.39	 147.29	 -38.00	 4.00	 5.00
24300	 4.01	 3.39	 147.29	 -38.00	 4.00	 5.00
24400	 4.02	 3.38	 147.18	 -39.00	 4.00	 4.00
24500	 4.02	 3.38	 147.18	 -39.00	 4.00	 4.00
24600	 4.02	 3.38	 147.18	 -39.00	 4.00	 4.00
24700	 4.02	 3.37	 147.07	 -40.00	 4.00	 4.00
24800	 4.02	 3.37	 147.06	 -39.00	 5.00	 3.00
24900	 4.02	 3.37	 147.06	 -39.00	 5.00	 3.00
25000	 4.02	 3.36	 146.95	 -40.00	 4.00	 5.00
25100	 4.03	 3.36	 146.95	 -39.00	 4.00	 4.00
25200	 4.03	 3.36	 146.95	 -39.00	 4.00	 4.00
25300	 4.03	 3.35	 146.85	 -39.00	 4.00	 4.00
25400	 4.03	 3.35	 146.85	 -39.00	 4.00	 5.00
25500	 4.03	 3.35	 146.85	 -39.00	 4.00	 5.00
25600	 4.03	 3.34	 146.73	 -39.00	 4.00	 4.00
25700	 4.03	 3.34	 146.73	 -40.00	 4.00	 3.00
25800	 4.03	 3.34	 146.73	 -40.00	 4.00	 3.00
25900	 4.02	 3.34	 146.62	 -39.00	 5.00	 4.00
26000	 4.02	 3.34	 146.61	 -39.00	 3.00	 4.00
26100	 4.02	 3.34	 146.61	 -39.00	 3.00	 4.00
26200	 4.03	 3.34	 146.51	 -39.00	 4.00	 4.00
26300	 4.03	 3.34	 146.50	 -39.00	 4.00	 4.00
26400	 4.03	 3.34	 146.50	 -39.00	 4.00	 4.00
26500	 4.02	 3.33	 146.39	 -39.00	 4.00	 4.00
26600	 4.02	 3.33	 146.39	 -38.00	 4.00	 4.00
26700	 4.02	 3.33	 146.39	 -38.00	 4.00	 4.00
26800	 4.02	 3.33	 146.28	 -39.00	 5.00	 4.00
26900	 4.02	 3.33	 146.28	 -40.00	 3.00	 5.00
27000	 4.02	 3.33	 146.28	 -40.00	 3.00	 5.00
27100	 4.03	 3.32	 146.17	 -40.00	 5.00	 4.00
27200	 4.03	 3.32	 146.17	 -40.00	 2.00	 4.00
27300	 4.03	 3.32	 146.17	 -40.00	 2.00	 4.00
27400	 4.02	 3.32	 146.06	 -38.00	 5.00	 4.00
27500	 4.02	 3.32	 146.05	 -38.00	 4.00	 4.00
27600	 4.02	 3.32	 146.05	 -38.00	 4.00	 4.00
27700	 4.02	 3.33	 145.94	 -35.00	 3.00	 3.00
27800	 4.02	 3.33	 145.94	 -46.00	 4.00	 6.00
27900	 4.02	 3.33	 145.94	 -46.00	 4.00	 6.00
28000	 4.04	 3.32	 145.83	 -36.00	 -1.00	 6.00
28100	 4.04	 3.33	 145.83	 -37.00	 8.00	 4.00
28200	 4.04	 3.33	 145.83	 -37.00	 8.00	 4.00
28300	 4.04	 3.31	 145.72	 -41.00	 3.00	 8.00
28400	 4.04	 3.31	 145.72	 -40.00	 2.00	 2.00
28500	 4.04	 3.31	 145.72	 -40.00	 2.00	 2.00
28600	 4.07	 3.26	 145.60	 -40.00	 3.00	 4.00
28700	 4.07	 3.26	 145.60	 -41.00	 3.00	 4.00
28800	 4.07	 3.26	 145.60	 -41.00	 3.00	 4.00
28900	 4.08	 3.25	 145.49	 -38.00	 2.00	 4.00
29000	 4.08	 3.25	 145.49	 -56.00	 72.00	 28.00
29100	 4.08	 3.25	 145.49	 -56.00	 72.00	 28.00
29200	 3.96	 3.46	 144.38	 -80.00	 -3.00	 825.00
29300	 3.95	 3.52	 144.08	 -111.00	 -5.00	 1118.00
29400	 3.95	 3.52	 144.08	 -111.00	 -5.00	 1118.00
29500	 4.04	 5.67	 128.69	 -153.00	 12.00	 674.00
29600	 4.05	 5.70	 128.23	 -106.00	 -28.00	 1001.00
29700	 4.05	 5.70	 128.23	 -106.00	 -28.00	 1001.00
29800	 3.77	 5.46	 113.77	 -47.00	 -36.00	 519.00
29900	 3.78	 5.40	 113.32	 -30.00	 9.00	 331.00
30000	 3.78	 5.40	 113.32	 -30.00	 9.00	 331.00
30100	 4.20	 4.43	 106.15	 -14.00	 -51.00	 206.00
