#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
6800	 17.24 	1 	17.34 	0.10 	0 	-3 
6900	 -1.00 	0 	17.34 	18.34 	0 	18.34 
7000	 17.24 	1 	17.31 	0.07 	0 	-3 
7100	 17.33 	1 	17.32 	0.01 	0 	-3 
7200	 17.24 	1 	17.29 	0.05 	0 	-3 
7300	 17.51 	1 	17.36 	0.15 	0 	-3 
7400	 17.24 	1 	17.32 	0.08 	0 	-3 
7500	 17.60 	1 	17.41 	0.19 	0 	-3 
7600	 17.86 	1 	17.54 	0.32 	0 	-3 
7700	 -1.00 	0 	17.54 	18.54 	0 	18.54 
7800	 17.24 	1 	17.45 	0.21 	0 	-3 
7900	 17.24 	1 	17.39 	0.15 	0 	-3 
8000	 17.24 	1 	17.34 	0.10 	0 	-3 
8100	 17.24 	1 	17.31 	0.07 	0 	-3 
8200	 17.24 	1 	17.29 	0.05 	0 	-3 
8300	 17.24 	1 	17.28 	0.04 	0 	-3 
8400	 17.24 	1 	17.26 	0.02 	0 	-3 
8500	 -1.00 	0 	17.26 	18.26 	0 	18.26 
8600	 17.24 	1 	17.26 	0.02 	0 	-3 
8700	 17.24 	1 	17.25 	0.01 	0 	-3 
8800	 17.24 	1 	17.25 	0.01 	0 	-3 
8900	 17.33 	1 	17.27 	0.06 	0 	-3 
9000	 -1.00 	0 	17.27 	18.27 	0 	18.27 
9100	 -1.00 	0 	17.27 	18.27 	0 	18.27 
9200	 -1.00 	0 	17.27 	18.27 	0 	18.27 
9300	 17.24 	1 	17.26 	0.02 	0 	-3 
9400	 17.24 	1 	17.26 	0.02 	0 	-3 
9500	 17.24 	1 	17.25 	0.01 	0 	-3 
9600	 17.60 	1 	17.36 	0.24 	0 	-3 
9700	 17.86 	1 	17.51 	0.35 	0 	-3 
9800	 17.33 	1 	17.45 	0.12 	0 	-3 
9900	 17.33 	1 	17.42 	0.09 	0 	-3 
10000	 17.24 	1 	17.36 	0.12 	0 	-3 
10100	 -1.00 	0 	17.36 	18.36 	0 	18.36 
