#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
4400	 136.31 	0 	136.99 	0.68 	0 	-2 
4500	 137.46 	0 	137.13 	0.33 	0 	-2 
4600	 137.46 	0 	137.23 	0.23 	0 	-2 
4700	 136.22 	0 	136.93 	0.71 	0 	-2 
4800	 136.93 	0 	136.93 	0.00 	0 	-2 
4900	 136.04 	0 	136.66 	0.62 	0 	-2 
5000	 137.29 	0 	136.85 	0.44 	0 	-2 
5100	 137.20 	0 	136.96 	0.24 	0 	-2 
5200	 135.68 	0 	136.57 	0.89 	0 	-2 
5300	 136.84 	0 	136.65 	0.19 	0 	-2 
5400	 135.51 	0 	136.31 	0.80 	0 	-2 
5500	 135.33 	0 	136.02 	0.69 	0 	-2 
5600	 136.57 	0 	136.18 	0.39 	0 	-2 
5700	 135.68 	0 	136.03 	0.35 	0 	-2 
5800	 136.40 	0 	136.14 	0.26 	0 	-2 
5900	 136.48 	0 	136.24 	0.24 	0 	-2 
6000	 135.42 	0 	136.00 	0.58 	0 	-2 
6100	 135.51 	0 	135.85 	0.34 	0 	-2 
6200	 135.60 	0 	135.78 	0.18 	0 	-2 
6300	 136.13 	0 	135.88 	0.25 	0 	-2 
6400	 136.22 	0 	135.98 	0.24 	0 	-2 
6500	 135.86 	0 	135.95 	0.09 	0 	-2 
6600	 137.64 	0 	136.45 	1.19 	0 	-2 
6700	 137.37 	0 	136.73 	0.64 	0 	-2 
6800	 136.48 	0 	136.65 	0.17 	0 	-2 
6900	 137.20 	1 	136.82 	0.38 	0 	-3 
7000	 137.29 	1 	136.96 	0.33 	0 	-3 
7100	 135.95 	0 	136.66 	0.71 	0 	-2 
7200	 135.24 	0 	136.23 	0.99 	0 	-2 
7300	 134.97 	0 	135.85 	0.88 	0 	-2 
7400	 135.60 	0 	135.78 	0.18 	0 	-2 
7500	 135.77 	0 	135.78 	0.01 	0 	-2 
7600	 137.29 	0 	136.23 	1.06 	0 	-2 
7700	 135.68 	0 	136.06 	0.38 	0 	-2 
7800	 136.75 	0 	136.27 	0.48 	0 	-2 
7900	 137.55 	0 	136.65 	0.90 	0 	-2 
8000	 136.66 	0 	136.66 	0.00 	0 	-2 
8100	 136.31 	0 	136.55 	0.24 	0 	-2 
8200	 138.09 	0 	137.01 	1.08 	0 	-2 
8300	 136.93 	0 	136.99 	0.06 	0 	-2 
8400	 137.11 	0 	137.02 	0.09 	0 	-2 
8500	 137.11 	0 	137.05 	0.06 	0 	-2 
8600	 137.11 	0 	137.07 	0.04 	0 	-2 
8700	 136.75 	0 	136.97 	0.22 	0 	-2 
8800	 136.22 	0 	136.75 	0.53 	0 	-2 
8900	 137.37 	0 	136.93 	0.44 	0 	-2 
9000	 136.40 	0 	136.77 	0.37 	0 	-2 
9100	 136.13 	0 	136.58 	0.45 	0 	-2 
9200	 136.13 	0 	136.45 	0.32 	0 	-2 
9300	 135.95 	0 	136.30 	0.35 	0 	-2 
9400	 136.22 	0 	136.27 	0.05 	0 	-2 
9500	 137.11 	0 	136.52 	0.59 	0 	-2 
9600	 136.13 	0 	136.41 	0.28 	0 	-2 
9700	 136.93 	0 	136.56 	0.37 	0 	-2 
9800	 136.13 	0 	136.43 	0.30 	0 	-2 
9900	 137.37 	0 	136.71 	0.66 	0 	-2 
10000	 136.66 	0 	136.70 	0.04 	0 	-2 
10100	 137.73 	0 	137.01 	0.72 	0 	-2 
