#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
4200	 3.43	 13.95	 -148.36	 86.00	 19.00	 294.00
4300	 3.43	 13.95	 -148.36	 86.00	 19.00	 294.00
4400	 2.92	 13.60	 -152.08	 178.00	 11.00	 301.00
4500	 2.82	 13.52	 -152.23	 -19.00	 204.00	 202.00
4600	 2.82	 13.52	 -152.23	 -19.00	 204.00	 202.00
4700	 2.12	 12.97	 -155.42	 199.00	 41.00	 13.00
4800	 2.06	 12.93	 -155.46	 11.00	 303.00	 -72.00
4900	 2.06	 12.93	 -155.46	 11.00	 303.00	 -72.00
5000	 1.02	 13.69	 -155.89	 202.00	 -77.00	 -8.00
5100	 1.07	 13.72	 -155.89	 276.00	 -82.00	 35.00
5200	 1.07	 13.72	 -155.89	 276.00	 -82.00	 35.00
5300	 0.00	 14.31	 -155.74	 199.00	 -173.00	 -78.00
5400	 0.01	 14.32	 -155.75	 121.00	 -36.00	 10.00
5500	 0.01	 14.32	 -155.75	 121.00	 -36.00	 10.00
5600	 0.35	 14.47	 -155.06	 -50.00	 -62.00	 -4.00
5700	 0.34	 14.45	 -155.01	 -325.00	 -380.00	 -109.00
5800	 0.34	 14.45	 -155.01	 -325.00	 -380.00	 -109.00
5900	 2.35	 11.50	 -154.04	 65.00	 41.00	 51.00
6000	 2.30	 11.50	 -154.00	 -61.00	 381.00	 19.00
6100	 2.30	 11.50	 -154.00	 -61.00	 381.00	 19.00
6200	 0.58	 13.69	 -153.17	 -19.00	 -13.00	 -114.00
6300	 0.52	 13.71	 -153.14	 105.00	 -149.00	 -143.00
6400	 0.52	 13.71	 -153.14	 105.00	 -149.00	 -143.00
6500	 1.38	 13.40	 -151.78	 -74.00	 256.00	 -161.00
6600	 1.52	 13.43	 -151.69	 264.00	 -463.00	 -290.00
6700	 1.52	 13.43	 -151.69	 264.00	 -463.00	 -290.00
6800	 1.96	 12.66	 -147.64	 80.00	 122.00	 -223.00
6900	 2.07	 12.65	 -147.47	 -234.00	 177.00	 -138.00
7000	 2.07	 12.65	 -147.47	 -234.00	 177.00	 -138.00
7100	 3.26	 14.32	 -144.43	 28.00	 -30.00	 -27.00
7200	 3.25	 14.36	 -144.38	 224.00	 -349.00	 -22.00
7300	 3.25	 14.36	 -144.38	 224.00	 -349.00	 -22.00
7400	 2.23	 13.49	 -144.90	 46.00	 -457.00	 166.00
7500	 2.30	 13.29	 -144.96	 68.00	 -37.00	 163.00
7600	 2.30	 13.29	 -144.96	 68.00	 -37.00	 163.00
7700	 1.28	 11.58	 -148.24	 -84.00	 -46.00	 307.00
7800	 1.26	 11.67	 -148.37	 -66.00	 -101.00	 245.00
7900	 1.26	 11.67	 -148.37	 -66.00	 -101.00	 245.00
8000	 1.20	 13.79	 -152.26	 -75.00	 -90.00	 124.00
8100	 1.18	 13.75	 -152.38	 -30.00	 4.00	 98.00
8200	 1.18	 13.75	 -152.38	 -30.00	 4.00	 98.00
8300	 1.08	 13.51	 -155.70	 265.00	 77.00	 226.00
8400	 0.96	 13.61	 -155.81	 246.00	 -115.00	 230.00
8500	 0.96	 13.61	 -155.81	 246.00	 -115.00	 230.00
8600	 -3.07	 15.35	 -157.65	 40.00	 490.00	 -70.00
8700	 -3.05	 15.54	 -157.61	 219.00	 -3.00	 49.00
8800	 -3.05	 15.54	 -157.61	 219.00	 -3.00	 49.00
8900	 -4.83	 13.67	 -156.41	 -523.00	 3.00	 -115.00
9000	 -4.71	 13.43	 -156.46	 -190.00	 45.00	 -204.00
9100	 -4.71	 13.43	 -156.46	 -190.00	 45.00	 -204.00
9200	 1.90	 8.99	 -155.02	 -107.00	 91.00	 -207.00
9300	 1.98	 8.88	 -154.91	 -73.00	 245.00	 -150.00
9400	 1.98	 8.88	 -154.91	 -73.00	 245.00	 -150.00
9500	 3.43	 10.78	 -151.52	 -211.00	 860.00	 -100.00
9600	 3.42	 10.95	 -151.45	 -2.00	 160.00	 -32.00
9700	 3.42	 10.95	 -151.45	 -2.00	 160.00	 -32.00
9800	 3.84	 15.11	 -149.16	 -18.00	 22.00	 -121.00
9900	 3.89	 15.16	 -149.05	 46.00	 237.00	 57.00
10000	 3.89	 15.16	 -149.05	 46.00	 237.00	 57.00
10100	 2.98	 16.93	 -147.37	 115.00	 259.00	 -77.00
10200	 3.02	 16.85	 -147.35	 124.00	 317.00	 -53.00
10300	 3.02	 16.85	 -147.35	 124.00	 317.00	 -53.00
10400	 1.73	 15.35	 -146.83	 -84.00	 19.00	 37.00
10500	 1.66	 15.29	 -146.82	 513.00	 -82.00	 180.00
10600	 1.66	 15.29	 -146.82	 513.00	 -82.00	 180.00
10700	 -2.28	 12.30	 -147.37	 273.00	 -395.00	 33.00
10800	 -2.46	 12.27	 -147.40	 132.00	 -128.00	 80.00
10900	 -2.46	 12.27	 -147.40	 132.00	 -128.00	 80.00
11000	 -4.53	 11.48	 -148.38	 27.00	 -463.00	 95.00
11100	 -4.55	 11.51	 -148.43	 -252.00	 -155.00	 104.00
11200	 -4.55	 11.51	 -148.43	 -252.00	 -155.00	 104.00
11300	 -0.25	 11.52	 -149.30	 -286.00	 -28.00	 -43.00
11400	 -0.08	 11.55	 -149.30	 -155.00	 168.00	 -54.00
11500	 -0.08	 11.55	 -149.30	 -155.00	 168.00	 -54.00
11600	 3.54	 14.39	 -148.66	 90.00	 381.00	 -132.00
11700	 3.57	 14.47	 -148.61	 117.00	 119.00	 -217.00
11800	 3.57	 14.47	 -148.61	 117.00	 119.00	 -217.00
11900	 2.81	 15.74	 -146.30	 5.00	 -91.00	 -305.00
12000	 2.91	 15.62	 -146.21	 -44.00	 33.00	 -203.00
12100	 2.91	 15.62	 -146.21	 -44.00	 33.00	 -203.00
12200	 3.15	 15.59	 -142.86	 526.00	 -226.00	 -76.00
12300	 3.08	 15.58	 -142.76	 620.00	 152.00	 101.00
12400	 3.08	 15.58	 -142.76	 620.00	 152.00	 101.00
12500	 -3.26	 14.67	 -141.87	 -164.00	 330.00	 187.00
12600	 -3.28	 14.58	 -141.99	 -306.00	 632.00	 298.00
12700	 -3.28	 14.58	 -141.99	 -306.00	 632.00	 298.00
12800	 -1.27	 13.95	 -146.77	 -258.00	 -553.00	 274.00
12900	 -1.13	 13.93	 -146.95	 -169.00	 -12.00	 316.00
13000	 -1.13	 13.93	 -146.95	 -169.00	 -12.00	 316.00
13100	 2.03	 12.53	 -152.52	 -114.00	 -60.00	 249.00
13200	 2.06	 12.57	 -152.65	 -112.00	 131.00	 159.00
13300	 2.06	 12.57	 -152.65	 -112.00	 131.00	 159.00
13400	 2.26	 11.72	 -156.50	 -207.00	 163.00	 225.00
13500	 2.16	 11.87	 -156.59	 57.00	 522.00	 63.00
13600	 2.16	 11.87	 -156.59	 57.00	 522.00	 63.00
13700	 3.32	 17.32	 -158.83	 334.00	 -334.00	 72.00
13800	 3.30	 17.45	 -158.89	 167.00	 170.00	 -284.00
13900	 3.30	 17.45	 -158.89	 167.00	 170.00	 -284.00
14000	 1.02	 16.99	 -156.04	 134.00	 -273.00	 -518.00
14100	 0.96	 16.81	 -155.71	 -110.00	 388.00	 -519.00
14200	 0.96	 16.81	 -155.71	 -110.00	 388.00	 -519.00
14300	 1.53	 12.65	 -146.51	 184.00	 -142.00	 -156.00
14400	 1.56	 12.73	 -146.31	 226.00	 -173.00	 -63.00
14500	 1.56	 12.73	 -146.31	 226.00	 -173.00	 -63.00
14600	 0.77	 12.41	 -143.62	 21.00	 -566.00	 123.00
14700	 0.73	 12.27	 -143.64	 69.00	 -232.00	 17.00
14800	 0.73	 12.27	 -143.64	 69.00	 -232.00	 17.00
14900	 0.18	 9.65	 -144.73	 -13.00	 73.00	 -193.00
15000	 0.16	 9.89	 -144.74	 -309.00	 899.00	 -138.00
15100	 0.16	 9.89	 -144.74	 -309.00	 899.00	 -138.00
