#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
10100	 4.26	 -67.68	 143.40	 11.00	 17.00	 9.00
10200	 4.26	 -67.68	 143.39	 12.00	 19.00	 10.00
10300	 4.26	 -67.68	 143.39	 12.00	 19.00	 10.00
10400	 4.27	 -67.68	 142.92	 12.00	 18.00	 9.00
10500	 4.26	 -67.68	 142.90	 13.00	 20.00	 9.00
10600	 4.26	 -67.68	 142.90	 13.00	 20.00	 9.00
10700	 4.26	 -67.67	 142.46	 12.00	 18.00	 9.00
10800	 4.27	 -67.67	 142.44	 12.00	 18.00	 8.00
10900	 4.27	 -67.67	 142.44	 12.00	 18.00	 8.00
11000	 4.27	 -67.67	 141.98	 11.00	 19.00	 8.00
11100	 4.27	 -67.67	 141.98	 12.00	 18.00	 9.00
11200	 4.27	 -67.67	 141.98	 12.00	 18.00	 9.00
11300	 4.27	 -67.66	 141.54	 12.00	 17.00	 8.00
11400	 4.27	 -67.66	 141.52	 12.00	 18.00	 9.00
11500	 4.27	 -67.66	 141.52	 12.00	 18.00	 9.00
11600	 4.28	 -67.67	 141.06	 11.00	 19.00	 9.00
11700	 4.28	 -67.67	 141.04	 11.00	 18.00	 9.00
11800	 4.28	 -67.67	 141.04	 11.00	 18.00	 9.00
11900	 4.28	 -67.67	 140.60	 12.00	 18.00	 9.00
12000	 4.29	 -67.67	 140.59	 12.00	 18.00	 8.00
12100	 4.29	 -67.67	 140.59	 12.00	 18.00	 8.00
12200	 4.28	 -67.67	 140.16	 12.00	 18.00	 10.00
12300	 4.28	 -67.67	 140.14	 12.00	 18.00	 8.00
12400	 4.28	 -67.67	 140.14	 12.00	 18.00	 8.00
12500	 4.28	 -67.68	 139.69	 13.00	 18.00	 9.00
12600	 4.28	 -67.69	 139.68	 11.00	 18.00	 8.00
12700	 4.28	 -67.69	 139.68	 11.00	 18.00	 8.00
12800	 4.28	 -67.68	 139.25	 11.00	 17.00	 9.00
12900	 4.28	 -67.68	 139.23	 11.00	 18.00	 9.00
13000	 4.28	 -67.68	 139.23	 11.00	 18.00	 9.00
13100	 4.28	 -67.69	 138.81	 12.00	 19.00	 9.00
13200	 4.28	 -67.69	 138.79	 12.00	 19.00	 9.00
13300	 4.28	 -67.69	 138.79	 12.00	 19.00	 9.00
13400	 4.28	 -67.69	 138.38	 12.00	 19.00	 9.00
13500	 4.28	 -67.69	 138.36	 12.00	 17.00	 9.00
13600	 4.28	 -67.69	 138.36	 12.00	 17.00	 9.00
13700	 4.27	 -67.69	 137.95	 12.00	 18.00	 9.00
13800	 4.28	 -67.69	 137.94	 11.00	 18.00	 9.00
13900	 4.28	 -67.69	 137.94	 11.00	 18.00	 9.00
14000	 4.25	 -67.84	 137.56	 11.00	 18.00	 8.00
14100	 4.25	 -67.85	 137.54	 12.00	 19.00	 9.00
14200	 4.25	 -67.85	 137.54	 12.00	 19.00	 9.00
14300	 4.20	 -68.13	 137.26	 12.00	 19.00	 9.00
14400	 4.20	 -68.14	 137.25	 11.00	 19.00	 9.00
14500	 4.20	 -68.14	 137.25	 11.00	 19.00	 9.00
14600	 4.15	 -68.36	 137.04	 12.00	 18.00	 9.00
14700	 4.15	 -68.37	 137.03	 12.00	 19.00	 8.00
14800	 4.15	 -68.37	 137.03	 12.00	 19.00	 8.00
14900	 4.12	 -68.54	 136.86	 13.00	 18.00	 9.00
15000	 4.12	 -68.55	 136.85	 11.00	 19.00	 9.00
15100	 4.12	 -68.55	 136.85	 11.00	 19.00	 9.00
