#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
3100	 3.48	 11.90	 -96.08	 68.00	 37.00	 186.00
3200	 2.41	 11.72	 -99.22	 -96.00	 75.00	 113.00
3300	 2.40	 11.69	 -99.33	 -39.00	 53.00	 137.00
3400	 2.40	 11.69	 -99.33	 -39.00	 53.00	 137.00
3500	 1.34	 11.07	 -102.73	 -58.00	 89.00	 172.00
3600	 1.37	 11.05	 -102.82	 -158.00	 44.00	 184.00
3700	 1.37	 11.05	 -102.82	 -158.00	 44.00	 184.00
3800	 1.00	 10.56	 -105.67	 48.00	 7.00	 140.00
3900	 0.99	 10.51	 -105.75	 -82.00	 -49.00	 103.00
4000	 0.99	 10.51	 -105.75	 -82.00	 -49.00	 103.00
4100	 1.88	 8.51	 -107.83	 -88.00	 -63.00	 174.00
4200	 1.85	 8.32	 -107.91	 90.00	 110.00	 102.00
4300	 1.85	 8.32	 -107.91	 90.00	 110.00	 102.00
4400	 0.86	 7.98	 -110.14	 -70.00	 5.00	 68.00
4500	 0.75	 7.97	 -110.23	 -194.00	 -51.00	 177.00
4600	 0.75	 7.97	 -110.23	 -194.00	 -51.00	 177.00
4700	 0.85	 7.35	 -112.50	 -153.00	 -31.00	 25.00
4800	 0.90	 7.29	 -112.59	 -235.00	 33.00	 40.00
4900	 0.90	 7.29	 -112.59	 -235.00	 33.00	 40.00
5000	 2.70	 6.34	 -114.28	 -97.00	 -18.00	 109.00
5100	 2.78	 6.41	 -114.32	 -80.00	 -5.00	 58.00
5200	 2.78	 6.41	 -114.32	 -80.00	 -5.00	 58.00
5300	 3.27	 6.51	 -115.52	 -10.00	 30.00	 -52.00
5400	 3.21	 6.49	 -115.57	 226.00	 3.00	 85.00
5500	 3.21	 6.49	 -115.57	 226.00	 3.00	 85.00
5600	 0.36	 7.00	 -116.95	 57.00	 88.00	 80.00
5700	 0.17	 7.05	 -117.00	 -185.00	 -9.00	 68.00
5800	 0.17	 7.05	 -117.00	 -185.00	 -9.00	 68.00
5900	 -0.04	 7.43	 -118.11	 74.00	 -72.00	 62.00
6000	 -0.04	 7.42	 -118.13	 122.00	 -56.00	 139.00
6100	 -0.04	 7.42	 -118.13	 122.00	 -56.00	 139.00
6200	 -0.58	 7.67	 -119.23	 199.00	 -78.00	 106.00
6300	 -0.60	 7.65	 -119.30	 113.00	 5.00	 163.00
6400	 -0.60	 7.65	 -119.30	 113.00	 5.00	 163.00
6500	 -1.28	 7.50	 -121.16	 -91.00	 25.00	 7.00
6600	 -1.23	 7.45	 -121.22	 -23.00	 58.00	 87.00
6700	 -1.23	 7.45	 -121.22	 -23.00	 58.00	 87.00
6800	 -0.40	 7.69	 -123.01	 47.00	 -7.00	 158.00
6900	 -0.44	 7.70	 -123.09	 -8.00	 1.00	 79.00
7000	 -0.44	 7.70	 -123.09	 -8.00	 1.00	 79.00
7100	 -0.31	 7.62	 -124.75	 -7.00	 -91.00	 133.00
7200	 -0.28	 7.56	 -124.80	 60.00	 -18.00	 -154.00
7300	 -0.28	 7.56	 -124.80	 60.00	 -18.00	 -154.00
7400	 0.55	 6.18	 -125.07	 -30.00	 31.00	 -129.00
7500	 0.56	 6.12	 -125.03	 87.00	 -46.00	 -110.00
7600	 0.56	 6.12	 -125.03	 87.00	 -46.00	 -110.00
7700	 0.75	 6.17	 -122.98	 -37.00	 26.00	 -207.00
7800	 0.73	 6.17	 -122.88	 -18.00	 12.00	 -168.00
7900	 0.73	 6.17	 -122.88	 -18.00	 12.00	 -168.00
8000	 -0.20	 6.05	 -121.03	 -34.00	 11.00	 18.00
8100	 -0.21	 6.06	 -121.02	 -22.00	 11.00	 -9.00
8200	 -0.21	 6.06	 -121.02	 -22.00	 11.00	 -9.00
8300	 0.20	 6.61	 -121.54	 -117.00	 26.00	 -59.00
8400	 0.34	 6.63	 -121.55	 -64.00	 -133.00	 99.00
8500	 0.34	 6.63	 -121.55	 -64.00	 -133.00	 99.00
8600	 2.39	 5.14	 -122.09	 -59.00	 138.00	 161.00
8700	 2.35	 4.99	 -122.12	 -88.00	 74.00	 9.00
8800	 2.35	 4.99	 -122.12	 -88.00	 74.00	 9.00
8900	 4.36	 5.90	 -122.72	 50.00	 -68.00	 5.00
9000	 4.28	 5.94	 -122.73	 1.00	 -6.00	 -16.00
9100	 4.28	 5.94	 -122.73	 1.00	 -6.00	 -16.00
9200	 3.28	 5.79	 -122.78	 -15.00	 -23.00	 9.00
9300	 3.27	 5.79	 -122.78	 8.00	 0.00	 -22.00
9400	 3.27	 5.79	 -122.78	 8.00	 0.00	 -22.00
9500	 3.18	 5.77	 -122.76	 1.00	 -12.00	 2.00
9600	 3.17	 5.75	 -122.75	 -6.00	 -2.00	 -14.00
9700	 3.17	 5.75	 -122.75	 -6.00	 -2.00	 -14.00
9800	 3.14	 5.75	 -122.71	 -4.00	 -8.00	 -2.00
9900	 3.14	 5.74	 -122.71	 -10.00	 -12.00	 -1.00
10000	 3.14	 5.74	 -122.71	 -10.00	 -12.00	 -1.00
10100	 3.14	 5.75	 -122.66	 -17.00	 -7.00	 -7.00
10200	 3.14	 5.75	 -122.66	 -8.00	 -8.00	 -7.00
10300	 3.14	 5.75	 -122.66	 -8.00	 -8.00	 -7.00
10400	 3.14	 5.76	 -122.62	 -7.00	 -10.00	 0.00
10500	 3.14	 5.76	 -122.62	 -6.00	 -9.00	 2.00
10600	 3.14	 5.76	 -122.62	 -6.00	 -9.00	 2.00
10700	 3.15	 5.77	 -122.58	 -4.00	 -10.00	 -3.00
10800	 3.15	 5.77	 -122.58	 -6.00	 -10.00	 -3.00
10900	 3.15	 5.77	 -122.58	 -6.00	 -10.00	 -3.00
11000	 3.15	 5.77	 -122.54	 -5.00	 -10.00	 -4.00
11100	 3.16	 5.78	 -122.54	 -3.00	 -10.00	 -3.00
11200	 3.16	 5.78	 -122.54	 -3.00	 -10.00	 -3.00
11300	 3.16	 5.78	 -122.50	 -6.00	 -9.00	 -4.00
11400	 3.16	 5.78	 -122.50	 -4.00	 -10.00	 -4.00
11500	 3.16	 5.78	 -122.50	 -4.00	 -10.00	 -4.00
11600	 3.16	 5.79	 -122.45	 -3.00	 -9.00	 -4.00
11700	 3.16	 5.79	 -122.45	 -5.00	 -8.00	 -3.00
11800	 3.16	 5.79	 -122.45	 -5.00	 -8.00	 -3.00
11900	 3.15	 5.79	 -122.41	 -4.00	 -11.00	 -2.00
12000	 3.15	 5.79	 -122.41	 -6.00	 -7.00	 -3.00
12100	 3.15	 5.79	 -122.41	 -6.00	 -7.00	 -3.00
12200	 3.16	 5.79	 -122.37	 -8.00	 -7.00	 -3.00
12300	 3.16	 5.80	 -122.36	 -7.00	 -8.00	 -4.00
12400	 3.16	 5.80	 -122.36	 -7.00	 -8.00	 -4.00
12500	 3.15	 5.79	 -122.32	 -4.00	 -10.00	 -4.00
12600	 3.16	 5.79	 -122.32	 -2.00	 -9.00	 -3.00
12700	 3.16	 5.79	 -122.32	 -2.00	 -9.00	 -3.00
12800	 3.16	 5.81	 -122.28	 -4.00	 -9.00	 -4.00
12900	 3.16	 5.81	 -122.28	 -5.00	 -11.00	 -4.00
13000	 3.16	 5.81	 -122.28	 -5.00	 -11.00	 -4.00
13100	 3.15	 5.81	 -122.24	 -7.00	 -7.00	 -4.00
13200	 3.15	 5.81	 -122.23	 -4.00	 -11.00	 -3.00
13300	 3.15	 5.81	 -122.23	 -4.00	 -11.00	 -3.00
13400	 3.16	 5.81	 -122.19	 -6.00	 -7.00	 -3.00
13500	 3.16	 5.81	 -122.19	 -6.00	 -7.00	 -3.00
13600	 3.16	 5.81	 -122.19	 -6.00	 -7.00	 -3.00
13700	 3.15	 5.81	 -122.15	 -6.00	 -9.00	 -4.00
13800	 3.15	 5.81	 -122.15	 -6.00	 -7.00	 -3.00
13900	 3.15	 5.81	 -122.15	 -6.00	 -7.00	 -3.00
14000	 3.15	 5.80	 -122.11	 -5.00	 -10.00	 -3.00
14100	 3.15	 5.80	 -122.11	 -5.00	 -10.00	 -3.00
14200	 3.15	 5.80	 -122.11	 -5.00	 -10.00	 -3.00
14300	 3.15	 5.80	 -122.07	 -8.00	 -8.00	 -3.00
14400	 3.16	 5.81	 -122.06	 -6.00	 -9.00	 -3.00
14500	 3.16	 5.81	 -122.06	 -6.00	 -9.00	 -3.00
14600	 3.16	 5.81	 -122.03	 -8.00	 -7.00	 -4.00
14700	 3.16	 5.81	 -122.03	 -4.00	 -12.00	 -3.00
14800	 3.16	 5.81	 -122.03	 -4.00	 -12.00	 -3.00
14900	 3.16	 5.81	 -122.03	 -4.00	 -12.00	 -3.00
15000	 3.15	 5.81	 -121.97	 -4.00	 -8.00	 -3.00
15100	 3.15	 5.81	 -121.97	 -4.00	 -11.00	 -3.00
